 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.48094E+01       0.40979E-03       0.83756E+00       0.11596E+02      -0.98307E+00       0.13887E+02
      0      1       0.10597E+02       0.62753E-03       0.27533E+01       0.41427E+02      -0.27027E+01       0.39171E+02
      0      1      -0.11965E+02      -0.80473E-03      -0.26498E+01      -0.41663E+02      -0.19119E+00       0.33723E+01
      0      1       0.31559E+01       0.10210E-03       0.41063E+00       0.85928E+01      -0.87804E+00       0.12959E+02
      0      1       0.38812E+01       0.38091E-03      -0.55127E+00      -0.84246E+01       0.23513E+00      -0.29125E+01
      0      1       0.23628E+02       0.59515E-03      -0.67377E+00      -0.13196E+02       0.12099E+01      -0.17405E+02
      0      1      -0.86987E+01      -0.79767E-03       0.26144E+01       0.41257E+02       0.19424E+01      -0.29109E+02
      0      1      -0.14762E+02      -0.74293E-03      -0.25411E+01      -0.39882E+02      -0.22420E+01       0.35432E+02
      0      1      -0.28266E+01      -0.35792E-03       0.52367E+00       0.72694E+01      -0.23888E+00       0.37880E+01
      0      1      -0.15429E+01      -0.93428E-04       0.14570E+00       0.23934E+01       0.13613E+01      -0.19221E+02
      0      1       0.68251E+01       0.46807E-03      -0.26489E+01      -0.41336E+02      -0.77683E+00       0.10535E+02
      0      1      -0.21886E+01      -0.11558E-03       0.50483E+00       0.96505E+01       0.55209E+00      -0.87980E+01
      0      1      -0.76893E+01      -0.40882E-03       0.18806E+01       0.27861E+02      -0.15699E+01       0.24349E+02
      0      1      -0.24117E+02      -0.48374E-03       0.45590E+00       0.80245E+01      -0.30938E+00       0.39745E+01
      0      1       0.93645E+00       0.66612E-05      -0.13124E+01      -0.20182E+02       0.33736E+00      -0.56667E+01
      0      1      -0.15086E+02      -0.73246E-03      -0.14528E+01      -0.22894E+02       0.94725E+00      -0.13920E+02
      0      1       0.31675E+01       0.23508E-03      -0.31849E+00      -0.38520E+01       0.19788E+01      -0.30405E+02
      0      1      -0.72508E-01      -0.16319E-04       0.24748E+01       0.40774E+02      -0.57304E+00       0.75050E+01
      0      1       0.31525E+00      -0.77722E-05       0.18772E+01       0.30119E+02       0.29957E+00      -0.54468E+01
      0      1       0.60437E+01       0.40513E-03      -0.80290E+00      -0.11227E+02       0.12481E+01      -0.18126E+02
      0      1       0.10822E+02       0.63342E-03      -0.15010E+01      -0.22345E+02      -0.15739E+01       0.23101E+02
      0      1       0.35563E+01       0.22989E-03      -0.13311E+01      -0.21550E+02       0.11246E+01      -0.15741E+02
      0      1       0.31404E+01       0.21558E-03       0.23260E+01       0.35211E+02      -0.11485E+00       0.13456E+01
      0      1      -0.21513E+01      -0.21930E-03      -0.16255E+01      -0.27391E+02      -0.23640E+01       0.36780E+02
      0      1      -0.70789E+01      -0.47915E-03      -0.16426E+01      -0.24633E+02      -0.13054E+01       0.18627E+02
      0      1       0.60071E+01       0.45304E-03      -0.11511E+01      -0.17489E+02      -0.19431E+01       0.29259E+02
      0      1      -0.10721E+02      -0.77258E-03       0.59985E-01       0.18939E+01       0.21846E+01      -0.34747E+02
      0      1       0.43804E+01       0.35919E-03       0.10646E+01       0.14836E+02      -0.46237E+00       0.56586E+01
      0      1      -0.37393E+01      -0.37171E-03      -0.28685E+01      -0.42913E+02       0.16339E+01      -0.24793E+02
      0      1       0.23372E+02       0.58934E-03      -0.89223E+00      -0.12005E+02      -0.91626E+00       0.12733E+02
      0      1      -0.84869E+01      -0.46621E-03      -0.13230E+01      -0.21573E+02      -0.15309E+01       0.24061E+02
      0      1       0.80541E+01       0.42963E-03      -0.30017E+01      -0.47627E+02      -0.27157E+01       0.38682E+02
      0      1      -0.34308E+02      -0.17505E-03       0.47763E+00       0.56856E+01      -0.17072E+01       0.24939E+02
      0      1       0.20201E+01       0.98492E-04      -0.49565E+00      -0.69710E+01      -0.43052E+00       0.64287E+01
      0      1      -0.16866E+01      -0.22314E-03      -0.69091E+00      -0.81070E+01       0.47252E+00      -0.74586E+01
      0      1      -0.24669E+01      -0.23368E-03      -0.11917E+01      -0.17485E+02      -0.30989E+00       0.49289E+01
      0      1      -0.39654E+02       0.36167E-05       0.82022E+00       0.11293E+02       0.22743E+01      -0.35109E+02
      0      1      -0.35344E+01      -0.26541E-03      -0.10290E+01      -0.19077E+02       0.21295E+00      -0.29356E+01
      0      1       0.88193E+01       0.45817E-03       0.66142E+00       0.97997E+01       0.10509E-01      -0.10531E+01
      0      1       0.33275E+02       0.30214E-03       0.16691E+01       0.28005E+02       0.79653E+00      -0.10440E+02
      0      1       0.10845E+02       0.73364E-03       0.12545E+01       0.20026E+02       0.18371E+01      -0.25702E+02
      0      1       0.21307E+01       0.11874E-03       0.24171E+01       0.39489E+02      -0.12064E+01       0.16717E+02
      0      1       0.40316E+01       0.38217E-03       0.35781E+00       0.79452E+01       0.10687E+01      -0.15734E+02
      0      1       0.10321E+02       0.68136E-03      -0.11137E+01      -0.15814E+02      -0.58530E+00       0.82359E+01
      0      1      -0.60793E+01      -0.41696E-03      -0.27879E+01      -0.45460E+02      -0.57235E+00       0.83420E+01
      0      1      -0.93322E+01      -0.59312E-03       0.21699E+01       0.36409E+02      -0.32223E+00       0.46512E+01
      0      1      -0.50121E+01      -0.38128E-03      -0.27800E+01      -0.44317E+02       0.14750E+01      -0.21082E+02
      0      1      -0.27171E-01       0.36578E-04       0.19853E+01       0.30327E+02       0.15356E+01      -0.22218E+02
      0      1       0.10160E+02       0.52659E-03      -0.20815E+01      -0.35526E+02      -0.25359E+01       0.37500E+02
      0      1      -0.35128E+01      -0.38276E-03       0.36653E+00       0.36173E+01       0.30171E+00      -0.48992E+01
      0      1       0.43014E+01       0.32224E-03       0.19613E+01       0.32237E+02      -0.20452E+01       0.30367E+02
      0      1      -0.27934E+02      -0.36664E-03      -0.20541E+01      -0.34680E+02       0.23417E+00      -0.33645E+01
      0      1      -0.82965E+01      -0.62128E-03       0.15044E+00       0.89093E+00       0.22162E+01      -0.35252E+02
      0      1       0.11142E+02       0.55559E-03       0.13878E+01       0.21053E+02       0.26547E+01      -0.39970E+02
      0      1       0.22980E+01       0.19036E-03      -0.36018E+00      -0.65402E+01      -0.54437E+00       0.80871E+01
      0      1      -0.94194E+01      -0.56911E-03      -0.16257E+01      -0.27053E+02       0.26760E-01      -0.42293E-01
      0      1      -0.21653E+02      -0.55400E-03       0.12873E+01       0.19019E+02      -0.21503E+01       0.34250E+02
      0      1       0.41306E+01       0.28248E-03       0.14349E+00       0.21604E+01      -0.24772E+01       0.38581E+02
      0      1       0.12084E+02       0.87680E-03       0.15683E+01       0.26689E+02       0.14556E+01      -0.19823E+02
      0      1       0.13344E+02       0.82779E-03       0.18800E+01       0.27823E+02      -0.23735E+00       0.35322E+01
      0      1      -0.41624E+02       0.57589E-04      -0.11025E+01      -0.17719E+02      -0.12638E+01       0.17296E+02
      0      1       0.20173E+02       0.70650E-03      -0.67940E+00      -0.93905E+01      -0.24622E+01       0.36798E+02
      0      1       0.47664E+00      -0.38418E-04       0.17449E+01       0.28706E+02       0.79967E+00      -0.12129E+02
      0      1      -0.89075E+01      -0.76537E-03      -0.64663E+00      -0.12642E+02       0.23398E+01      -0.38255E+02
      0      1      -0.75908E+01      -0.47701E-03       0.87582E+00       0.15545E+02      -0.23384E+01       0.37949E+02
      0      1      -0.77480E+01      -0.45715E-03       0.13844E+01       0.24690E+02       0.18001E+01      -0.26809E+02
      0      1      -0.27314E+01      -0.28321E-03       0.11400E+01       0.18527E+02       0.22030E+01      -0.34210E+02
      0      1       0.87516E+01       0.47802E-03       0.85165E-01       0.33971E+01      -0.55010E+00       0.77650E+01
      0      1       0.12697E+02       0.83064E-03       0.34864E+00       0.70822E+01       0.69298E+00      -0.94431E+01
      0      1       0.11463E+02       0.54619E-03       0.48472E+00       0.47409E+01       0.26153E+01      -0.40235E+02
      0      1       0.26821E+01       0.13850E-03      -0.16077E+01      -0.24543E+02      -0.11144E+00       0.67797E+00
      0      1       0.10987E+02       0.70791E-03      -0.58929E+00      -0.65355E+01      -0.15845E+01       0.23033E+02
      0      1      -0.92906E+01      -0.48604E-03      -0.16265E+01      -0.24649E+02      -0.82018E+00       0.11186E+02
      0      1       0.76278E+01       0.44967E-03       0.61289E+00       0.77351E+01       0.52575E+00      -0.64167E+01
      0      1       0.40621E+01       0.24044E-03       0.10677E+01       0.17071E+02      -0.24322E+01       0.37544E+02
      0      1      -0.34827E+02      -0.15739E-03       0.58707E+00       0.10281E+02       0.16391E+01      -0.23263E+02
      0      1       0.10060E+02       0.78238E-03      -0.52656E+00      -0.77057E+01       0.71731E+00      -0.88609E+01
      0      1       0.14179E+02       0.80485E-03       0.80849E+00       0.13900E+02       0.14884E+01      -0.21215E+02
      0      1      -0.10798E+02      -0.79562E-03       0.16759E+01       0.26503E+02      -0.53383E+00       0.84146E+01
      0      1       0.11115E+02       0.81077E-03      -0.29304E+01      -0.43454E+02       0.19648E+01      -0.27868E+02
      0      1       0.10441E+02       0.56214E-03       0.11793E+01       0.15653E+02       0.89718E+00      -0.12164E+02
      0      1      -0.74583E+01      -0.41770E-03       0.12399E+01       0.21380E+02      -0.21597E+01       0.34104E+02
      0      1      -0.75242E+01      -0.43270E-03      -0.22703E+01      -0.36294E+02      -0.19274E+00       0.20715E+01
      0      1       0.26682E+02       0.50791E-03      -0.64524E+00      -0.90829E+01      -0.24431E+01       0.37916E+02
      0      1       0.11469E+02       0.58486E-03       0.19759E+01       0.30680E+02      -0.51673E+00       0.78794E+01
      0      1      -0.33686E+02      -0.17815E-03      -0.17886E+01      -0.30535E+02      -0.26177E+01       0.41183E+02
      0      1       0.11155E+02       0.55914E-03       0.91862E+00       0.14623E+02      -0.12029E+01       0.16271E+02
      0      1       0.29771E+01       0.10331E-03       0.22105E+01       0.35633E+02      -0.21267E+00       0.27049E+01
      0      1      -0.80047E+01      -0.79146E-03       0.20068E+01       0.32376E+02      -0.20825E+00       0.35103E+01
      0      1       0.96180E+01       0.47342E-03      -0.64091E+00      -0.10387E+02      -0.22498E+00       0.29077E+01
      0      1      -0.47801E+01      -0.37216E-03      -0.10373E+01      -0.17191E+02       0.11721E+01      -0.18023E+02
      0      1      -0.34658E+01      -0.38184E-03       0.13555E+01       0.22467E+02      -0.95087E+00       0.15172E+02
      0      1       0.41154E+01       0.38843E-03      -0.47346E+00      -0.78255E+01       0.18569E+01      -0.26994E+02
      0      1      -0.19249E+01      -0.20975E-03      -0.89337E+00      -0.12228E+02      -0.32870E+00       0.54392E+01
      0      1       0.11570E+02       0.76529E-03      -0.19674E+01      -0.28720E+02       0.14214E+01      -0.19747E+02
      0      1       0.77501E+00       0.18940E-04      -0.27193E+01      -0.43751E+02      -0.17863E+00       0.20633E+01
      0      1      -0.59468E+01      -0.42610E-03      -0.49604E+00      -0.73892E+01       0.66431E-01      -0.15276E+01
      0      1      -0.30687E+01      -0.32014E-03       0.81067E-01       0.67735E+00       0.20482E+01      -0.32272E+02
      0      1       0.36451E+01       0.25244E-03      -0.25423E+01      -0.40649E+02       0.15514E+00      -0.28147E+01
      0      1       0.35741E+01       0.22282E-03      -0.29160E+01      -0.45487E+02       0.10898E+01      -0.16514E+02
      0      1       0.70194E+01       0.42577E-03       0.21136E+00       0.14047E+01       0.21438E+01      -0.33099E+02
      0      1      -0.38546E+02      -0.35185E-04       0.93964E+00       0.15692E+02       0.13296E+01      -0.18689E+02
      0      1      -0.87469E+01      -0.82634E-03      -0.13584E+01      -0.24611E+02       0.11476E+01      -0.17106E+02
      0      1      -0.34970E+01      -0.28915E-03      -0.21196E+01      -0.32032E+02       0.17612E+01      -0.26025E+02
      0      1       0.11084E+02       0.53755E-03      -0.14759E+01      -0.22601E+02      -0.66044E+00       0.87656E+01
      0      1      -0.36913E+01      -0.31397E-03      -0.13563E+01      -0.19863E+02      -0.85141E+00       0.11744E+02
      0      1       0.10109E+02       0.56456E-03       0.18539E+00       0.19961E+01      -0.14485E+00       0.13597E+01
      0      1      -0.21385E+01      -0.28836E-03      -0.76107E+00      -0.13254E+02       0.12865E+00      -0.22847E+01
      0      1       0.90438E+00       0.82978E-04       0.26838E+01       0.42189E+02      -0.11327E+01       0.15823E+02
      0      1      -0.19990E+01      -0.10829E-03       0.16575E+01       0.27777E+02      -0.13449E+01       0.19936E+02
      0      1       0.11395E+01       0.10497E-03      -0.29348E-01      -0.21859E+01       0.33851E+00      -0.56658E+01
      0      1      -0.70786E+01      -0.45471E-03       0.24219E+01       0.37424E+02      -0.11355E+01       0.16410E+02
      0      1      -0.37735E+01      -0.40099E-03       0.28245E+01       0.45278E+02      -0.17193E+01       0.25434E+02
      0      1       0.51122E+01       0.35801E-03      -0.13454E+01      -0.20281E+02       0.43733E+00      -0.65298E+01
      0      1      -0.37393E-01      -0.81928E-05      -0.27086E+01      -0.40882E+02       0.92086E+00      -0.13260E+02
      0      1       0.11012E+02       0.62552E-03      -0.10470E+01      -0.19252E+02       0.36245E+00      -0.54734E+01
      0      1       0.47293E+01       0.42634E-03       0.24051E+01       0.39008E+02      -0.27028E+01       0.40870E+02
      0      1       0.37546E+01       0.35499E-03      -0.21224E+01      -0.32059E+02      -0.88346E+00       0.13482E+02
      0      1       0.36133E+01       0.20698E-03       0.24647E+01       0.40998E+02       0.71942E+00      -0.10319E+02
      0      1      -0.92531E+01      -0.62503E-03      -0.34060E-01      -0.21768E+01       0.83671E+00      -0.13482E+02
      0      1       0.31663E+01       0.10036E-03       0.58321E+00       0.73555E+01      -0.11171E-01       0.11685E+01
      0      1      -0.85064E+01      -0.49809E-03      -0.18840E+01      -0.29497E+02       0.25363E+01      -0.40306E+02
      0      1      -0.65899E+01      -0.43458E-03       0.12449E+00      -0.46882E+00       0.24994E+01      -0.39995E+02
      0      1      -0.51281E-01       0.36286E-04       0.17797E+01       0.30626E+02      -0.19459E+01       0.28845E+02
      0      1       0.11764E+02       0.83172E-03      -0.28161E+00      -0.66601E+01      -0.19057E+01       0.28484E+02
      0      1      -0.20008E+02      -0.59333E-03       0.27489E+01       0.45488E+02      -0.19199E+01       0.29142E+02
      0      1       0.47236E+00       0.17323E-04       0.13054E+01       0.22243E+02      -0.10743E+01       0.15082E+02
      0      1       0.51709E+01       0.33675E-03       0.24548E+01       0.36362E+02       0.67475E+00      -0.96247E+01
      0      1      -0.29293E+01      -0.15502E-03       0.29975E+01       0.47064E+02       0.13222E+01      -0.19286E+02
      0      1      -0.12155E+01      -0.69680E-04      -0.10583E+01      -0.19232E+02      -0.85073E+00       0.12872E+02
      0      1      -0.52539E+01      -0.40312E-03      -0.12410E+01      -0.18781E+02      -0.14542E+01       0.22410E+02
      0      1       0.78667E+01       0.47634E-03       0.12084E+01       0.16001E+02      -0.77605E+00       0.10958E+02
      0      1       0.43232E+01       0.33940E-03       0.19042E+01       0.29340E+02       0.27005E+01      -0.40687E+02
      0      1      -0.38671E+01      -0.40917E-03       0.30712E+00       0.54707E+01       0.14893E+01      -0.21472E+02
      0      1       0.70155E+01       0.43725E-03      -0.39669E+00      -0.48620E+01      -0.47178E+00       0.67893E+01
      0      1       0.11713E+02       0.76823E-03       0.24389E+00       0.25290E+01      -0.40197E+00       0.57036E+01
      0      1      -0.87604E+01      -0.46404E-03      -0.29124E+01      -0.46094E+02      -0.44449E+00       0.70919E+01
      0      1       0.17965E+02       0.73815E-03      -0.24245E+01      -0.35714E+02       0.15180E+01      -0.21422E+02
      0      1      -0.13218E+02      -0.79016E-03      -0.14043E+01      -0.20710E+02       0.15734E+00      -0.13089E+01
      0      1      -0.15294E+01      -0.93754E-04       0.24115E+01       0.39119E+02      -0.97082E+00       0.14542E+02
      0      1       0.26770E+01       0.16949E-03      -0.27076E+01      -0.43950E+02       0.14465E+01      -0.20308E+02
      0      1      -0.92886E+01      -0.63360E-03       0.75675E+00       0.12639E+02      -0.24912E+00       0.26844E+01
      0      1       0.82488E+00       0.20138E-05       0.20764E+01       0.31128E+02       0.21308E+01      -0.32603E+02
      0      1       0.10596E+02       0.52688E-03      -0.24596E+01      -0.36244E+02      -0.10831E+01       0.14848E+02
      0      1       0.31267E+01       0.23171E-03       0.42873E-01       0.24223E+01       0.12277E+01      -0.18746E+02
      0      1      -0.75810E+01      -0.48505E-03       0.89533E+00       0.15839E+02       0.71754E+00      -0.11639E+02
      0      1       0.10494E+02       0.48250E-03       0.17900E+01       0.30673E+02      -0.10280E+01       0.14995E+02
      0      1       0.18838E+02       0.72488E-03       0.24934E+01       0.37343E+02      -0.78702E+00       0.11083E+02
      0      1      -0.78845E+01      -0.53857E-03       0.54885E+00       0.77943E+01       0.18548E+01      -0.28356E+02
      0      1      -0.46823E+01      -0.40928E-03      -0.16837E+00      -0.45651E+00       0.23946E+01      -0.38692E+02
      0      1       0.19640E+02       0.71267E-03       0.24432E+01       0.38529E+02      -0.17501E+01       0.24402E+02
      0      1       0.41379E+01       0.40917E-03       0.14593E+01       0.22038E+02      -0.16932E+01       0.25263E+02
      0      1       0.60934E+01       0.45296E-03      -0.70772E+00      -0.10701E+02       0.13679E+01      -0.20468E+02
      0      1       0.64725E+01       0.45225E-03       0.24860E+01       0.39751E+02      -0.13848E+01       0.19545E+02
      0      1      -0.20788E+02      -0.57372E-03       0.87743E+00       0.14687E+02       0.21708E+01      -0.33799E+02
      0      1       0.66538E+01       0.43882E-03      -0.25810E+01      -0.43000E+02      -0.24250E+01       0.35414E+02
      0      1       0.10536E+02       0.54163E-03      -0.16396E+01      -0.23425E+02       0.14694E+01      -0.20877E+02
      0      1       0.24470E+02       0.57103E-03      -0.13762E+01      -0.23977E+02       0.24078E+00      -0.36723E+01
      0      1       0.10387E+02       0.70767E-03      -0.99235E+00      -0.16222E+02       0.33581E+00      -0.40864E+01
      0      1       0.11220E+02       0.74625E-03       0.12208E+01       0.20291E+02       0.14759E+01      -0.21027E+02
      0      1       0.29134E+01       0.22592E-03       0.57641E+00       0.68436E+01       0.23623E+01      -0.35504E+02
      0      1      -0.41267E+01      -0.37254E-03       0.83934E+00       0.12710E+02      -0.13316E+01       0.18946E+02
      0      1       0.39484E+01       0.27528E-03      -0.80101E+00      -0.15614E+02      -0.94157E+00       0.13295E+02
      0      1      -0.39229E+02      -0.16502E-04      -0.14225E+01      -0.20185E+02      -0.22222E-02       0.75796E+00
      0      1      -0.87235E+00      -0.76444E-04      -0.17915E+01      -0.28354E+02      -0.61914E+00       0.86860E+01
      0      1      -0.22823E+01      -0.99269E-04      -0.87746E+00      -0.12180E+02      -0.29735E+00       0.53198E+01
      0      1       0.82358E+01       0.50181E-03       0.22902E+01       0.36869E+02       0.15109E+01      -0.22256E+02
      0      1      -0.53697E+01      -0.42536E-03      -0.25159E+01      -0.40683E+02      -0.99414E-01       0.71176E+00
      0      1       0.23218E+02       0.61215E-03      -0.16741E+00      -0.21708E+01      -0.19010E+01       0.26821E+02
      0      1       0.15926E+02       0.81594E-03       0.19274E+01       0.32021E+02      -0.24587E+01       0.35186E+02
      0      1      -0.19227E+02      -0.61261E-03       0.41389E+00       0.78601E+01      -0.24631E+01       0.40540E+02
      0      1      -0.19898E+02      -0.59992E-03      -0.17633E+01      -0.26105E+02      -0.17923E+01       0.27268E+02
      0      1      -0.55811E+01      -0.38450E-03      -0.18876E+01      -0.27506E+02       0.12719E+01      -0.19061E+02
      0      1      -0.31794E+01      -0.36407E-03       0.59769E+00       0.86945E+01      -0.15318E+00       0.34991E+01
      0      1       0.42041E+01       0.28988E-03      -0.20805E+01      -0.31610E+02      -0.10958E+01       0.14807E+02
      0      1       0.11658E+02       0.88296E-03       0.14147E+01       0.23657E+02      -0.10503E+01       0.15471E+02
      0      1      -0.92908E+01      -0.51177E-03      -0.53142E+00      -0.95535E+01       0.70081E+00      -0.94698E+01
      0      1      -0.30772E+01      -0.33557E-03       0.24639E+01       0.36493E+02      -0.57099E+00       0.86478E+01
      0      1       0.10330E+02       0.55570E-03       0.22534E+01       0.35970E+02       0.20061E+01      -0.28202E+02
      0      1       0.19430E+01       0.10725E-03      -0.60080E-02      -0.11275E+01      -0.10899E+01       0.14732E+02
      0      1       0.32895E+01       0.33686E-03       0.13613E+01       0.21705E+02      -0.16346E+01       0.23052E+02
      0      1       0.11043E+02       0.60342E-03      -0.11782E+01      -0.18759E+02       0.25084E+01      -0.39096E+02
      0      1       0.40402E+01       0.37786E-03       0.17751E+01       0.29751E+02       0.61041E+00      -0.84694E+01
      0      1       0.12502E+02       0.85616E-03       0.22027E+01       0.35661E+02       0.22182E+01      -0.32453E+02
      0      1      -0.18454E+01      -0.99823E-04       0.19658E+01       0.29067E+02       0.14388E+01      -0.20951E+02
      0      1      -0.29900E+02      -0.30724E-03       0.94885E-01       0.88356E+00       0.68813E+00      -0.99866E+01
      0      1       0.11986E+02       0.84751E-03       0.10557E+00       0.44620E+01       0.11914E+01      -0.16555E+02
      0      1       0.54208E+01       0.33997E-03      -0.51198E+00      -0.80017E+01      -0.16247E+01       0.23390E+02
      0      1      -0.38669E+02      -0.41810E-04      -0.17930E+01      -0.28144E+02       0.60580E+00      -0.89410E+01
      0      1      -0.59535E+01      -0.44255E-03       0.23653E+01       0.39473E+02      -0.21031E+01       0.32523E+02
      0      1      -0.28189E+01      -0.33620E-03       0.26779E+01       0.43673E+02      -0.13738E+01       0.21168E+02
      0      1       0.41031E+01       0.31023E-03      -0.21685E+01      -0.31911E+02      -0.24773E+01       0.36825E+02
      0      1       0.11385E+02       0.65775E-03      -0.69587E+00      -0.12721E+02       0.21063E+01      -0.32107E+02
      0      1      -0.99464E+01      -0.79731E-03      -0.94158E+00      -0.15672E+02       0.65280E+00      -0.85457E+01
      0      1      -0.85166E+01      -0.57018E-03      -0.33644E-01      -0.26405E+01      -0.15839E+01       0.23615E+02
      0      1       0.15492E+02       0.79016E-03      -0.14710E+01      -0.24107E+02      -0.10646E+01       0.14797E+02
      0      1       0.10309E+02       0.61927E-03      -0.12115E+01      -0.21578E+02       0.13720E+01      -0.20039E+02
      0      1       0.11433E+02       0.71275E-03      -0.68567E+00      -0.11524E+02       0.12709E+01      -0.17192E+02
      0      1       0.13833E+01       0.69173E-04      -0.62248E+00      -0.11098E+02      -0.20538E+01       0.31989E+02
      0      1      -0.37540E+02      -0.72029E-04      -0.18369E+01      -0.27543E+02      -0.45547E+00       0.56592E+01
      0      1       0.41428E+01       0.23064E-03       0.30872E+00       0.64293E+01       0.22962E+01      -0.34773E+02
      0      1      -0.85723E+01      -0.75037E-03      -0.17317E+01      -0.28885E+02       0.26566E+01      -0.42294E+02
      0      1      -0.73351E+01      -0.42625E-03      -0.21403E+00      -0.24574E+01       0.14356E+00      -0.12003E+01
      0      1       0.18837E+01       0.11960E-03      -0.18418E+01      -0.30806E+02       0.22331E+01      -0.33387E+02
      0      1      -0.25202E+02      -0.44999E-03       0.80413E-01       0.67540E+00       0.16272E+01      -0.24827E+02
      0      1       0.11738E+01       0.78399E-04       0.50109E+00       0.10101E+02       0.16145E+01      -0.23619E+02
      0      1      -0.21223E+01      -0.93907E-04      -0.28957E+01      -0.45676E+02       0.21552E+01      -0.32462E+02
      0      1      -0.32480E+02      -0.22955E-03       0.59728E+00       0.88139E+01      -0.51901E+00       0.70589E+01
      0      1       0.21012E+01       0.13910E-03      -0.44662E+00      -0.44222E+01       0.73804E+00      -0.10704E+02
      0      1      -0.99270E+01      -0.76087E-03       0.70326E+00       0.12591E+02      -0.26264E+01       0.43215E+02
      0      1      -0.83792E+01      -0.44960E-03      -0.23824E+01      -0.35513E+02       0.16349E+01      -0.25090E+02
      0      1      -0.79939E+01      -0.77866E-03       0.15849E+01       0.23824E+02       0.25705E+01      -0.40960E+02
      0      1       0.88861E+01       0.50464E-03      -0.24740E+01      -0.40209E+02      -0.10239E+01       0.13902E+02
      0      1      -0.11921E+02      -0.79587E-03      -0.22659E+01      -0.36998E+02      -0.16690E+01       0.25335E+02
      0      1       0.22963E+02       0.61749E-03      -0.55839E+00      -0.11799E+02       0.14502E+01      -0.20591E+02
      0      1       0.35594E+02       0.21508E-03      -0.19725E+00      -0.57962E+01      -0.39865E-01       0.10403E+01
      0      1      -0.22664E+02      -0.52107E-03      -0.12388E+01      -0.16814E+02      -0.47463E+00       0.67577E+01
      0      1      -0.29724E+02      -0.31323E-03      -0.37127E+00      -0.29135E+01      -0.14842E+01       0.22452E+02
      0      1      -0.18795E+01      -0.22276E-03      -0.12680E+01      -0.21706E+02       0.17675E+01      -0.26626E+02
      0      1       0.11012E+02       0.58020E-03       0.30748E+00       0.75993E+01       0.27002E+01      -0.42098E+02
      0      1       0.10866E+02       0.74983E-03       0.19176E+00       0.46766E+01      -0.20048E+01       0.28461E+02
      0      1      -0.11547E+02      -0.78648E-03      -0.85748E+00      -0.11637E+02       0.13562E+01      -0.21421E+02
      0      1       0.32192E+01       0.22120E-03      -0.16625E+01      -0.27821E+02       0.20907E+01      -0.31041E+02
