 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.36701E+01       0.15172E-03       0.73214E+00      -0.80374E+01       0.16539E+01       0.88698E+01
      0      1      -0.12216E+01      -0.17587E-03      -0.17145E+01       0.22388E+02       0.80876E+00       0.18136E+01
      0      1      -0.84309E+01      -0.46831E-03       0.12816E+01      -0.16799E+02       0.11235E+01       0.81257E+01
      0      1       0.29694E+02       0.40905E-03      -0.75369E+00       0.76932E+01       0.19862E+01       0.10529E+02
      0      1       0.16300E+02       0.79371E-03       0.47082E+00      -0.49759E+01       0.19672E+01       0.95229E+01
      0      1      -0.25684E+01      -0.23821E-03       0.18040E+01      -0.21013E+02      -0.24135E+01      -0.14227E+02
      0      1      -0.66841E+01      -0.39293E-03      -0.23989E+00       0.47851E+01       0.17073E+01       0.10813E+02
      0      1      -0.11480E+02      -0.83135E-03       0.59552E+00      -0.75624E+01      -0.10050E+01      -0.27282E+01
      0      1      -0.12457E+02      -0.76304E-03      -0.14829E+01       0.17823E+02       0.20128E+01       0.11395E+02
      0      1      -0.27713E+01      -0.29113E-03      -0.89651E+00       0.12629E+02       0.10032E+01       0.60601E+01
      0      1       0.21251E+01       0.97142E-04      -0.11110E+01       0.12802E+02       0.27458E+00       0.20148E+01
      0      1       0.22166E+02       0.63488E-03      -0.31828E+00       0.43066E+01       0.19211E+01       0.95613E+01
      0      1       0.18261E+00      -0.11937E-04       0.56376E+00      -0.59610E+01       0.57891E+00       0.57636E+01
      0      1      -0.21822E+01      -0.23709E-03      -0.16718E+01       0.20573E+02       0.65573E+00       0.44604E+01
      0      1       0.10847E+02       0.70713E-03      -0.90395E+00       0.10973E+02       0.13182E+01       0.46142E+01
      0      1       0.64533E+01       0.40500E-03       0.17988E+01      -0.23066E+02       0.13645E+00       0.31481E+01
      0      1      -0.70104E+01      -0.40099E-03      -0.17434E+01       0.24386E+02      -0.16721E+01      -0.94024E+01
      0      1      -0.83457E+01      -0.78746E-03       0.94093E+00      -0.13568E+02      -0.13744E+01      -0.62965E+01
      0      1      -0.93885E+01      -0.81579E-03      -0.12413E+01       0.18164E+02      -0.61285E+00      -0.21080E+01
      0      1       0.88860E+01       0.45870E-03       0.56550E+00      -0.58673E+01      -0.16118E+01      -0.10379E+02
      0      1      -0.16610E+02      -0.68993E-03      -0.77398E+00       0.86910E+01      -0.26934E+00      -0.14924E+00
      0      1      -0.11571E+02      -0.81041E-03      -0.10627E+01       0.11147E+02       0.22894E+01       0.12363E+02
      0      1       0.30352E+01       0.58495E-04      -0.16376E+01       0.19525E+02      -0.16312E-01       0.14278E+01
      0      1       0.10810E+02       0.73386E-03      -0.10925E+01       0.12862E+02       0.22504E+01       0.13478E+02
      0      1      -0.14063E+01      -0.11953E-03       0.89748E+00      -0.94176E+01       0.21789E+01       0.11839E+02
      0      1       0.53398E+01       0.37663E-03      -0.62518E+00       0.71339E+01       0.42704E+00       0.53652E+00
      0      1       0.10639E+02       0.67645E-03      -0.18998E+01       0.22489E+02      -0.13983E+00      -0.59169E+00
      0      1      -0.31559E+02      -0.25597E-03       0.13031E+01      -0.15498E+02       0.74458E+00       0.26542E+01
      0      1      -0.17670E+01      -0.24801E-03       0.18237E+01      -0.25101E+02      -0.55381E+00      -0.20585E+01
      0      1      -0.95480E+01      -0.83646E-03       0.18995E+01      -0.25017E+02       0.57018E+00       0.20937E+01
      0      1      -0.19566E+02      -0.61292E-03      -0.80426E-01       0.13192E+01       0.83670E+00       0.27418E+01
      0      1      -0.54093E+00       0.18759E-04      -0.12806E+01       0.15641E+02      -0.18090E+00       0.73512E+00
      0      1       0.10987E+02       0.51948E-03      -0.66740E-02      -0.16404E+01      -0.25670E+01      -0.12112E+02
      0      1      -0.80480E-01       0.36553E-04       0.68678E+00      -0.66887E+01       0.10905E+01       0.61696E+01
      0      1       0.10310E+02       0.53409E-03       0.12197E+01      -0.12204E+02       0.27122E+01       0.14684E+02
      0      1       0.80360E+01       0.44261E-03      -0.14099E+01       0.17795E+02      -0.29209E+01      -0.15494E+02
      0      1      -0.95625E+01      -0.50062E-03      -0.91221E+00       0.12906E+02      -0.11641E+01      -0.47142E+01
      0      1       0.88436E+01       0.49095E-03       0.57231E+00      -0.60910E+01      -0.23014E+01      -0.11025E+02
      0      1       0.12985E+02       0.86149E-03       0.90215E+00      -0.96179E+01      -0.13502E+01      -0.65594E+01
      0      1       0.10988E+02       0.55319E-03       0.14099E+01      -0.15136E+02       0.23627E+01       0.13807E+02
      0      1       0.24945E+01       0.18758E-03       0.15465E+01      -0.19080E+02       0.30832E+00       0.23124E+01
      0      1       0.38005E+01       0.27995E-03       0.16664E+00      -0.17784E+01      -0.60224E+00      -0.24716E+01
      0      1       0.13512E+02       0.82640E-03       0.13085E+01      -0.13625E+02       0.35435E+00       0.24331E+01
      0      1      -0.25510E+01      -0.23594E-03      -0.51420E+00       0.60451E+01       0.61729E+00       0.15872E+01
      0      1      -0.41553E+02       0.59231E-04       0.97789E+00      -0.11947E+02      -0.25853E+01      -0.15909E+02
      0      1       0.20203E+02       0.70096E-03      -0.19328E+01       0.22903E+02      -0.17789E+01      -0.10402E+02
      0      1      -0.85105E+01      -0.53316E-03      -0.58531E+00       0.87709E+01       0.28964E+01       0.14089E+02
      0      1       0.77278E+01       0.42509E-03       0.47617E+00      -0.57630E+01       0.25180E+01       0.13876E+02
      0      1      -0.23465E-01      -0.39953E-04      -0.17813E+01       0.21158E+02       0.28762E+01       0.15675E+02
      0      1      -0.70996E+01      -0.45756E-03       0.12793E+01      -0.14804E+02      -0.45473E+00      -0.17293E+00
      0      1      -0.42538E+02       0.79635E-04      -0.61944E+00       0.79588E+01      -0.17749E+01      -0.86392E+01
      0      1      -0.39273E+02      -0.14327E-04      -0.86878E+00       0.12049E+02      -0.13008E+01      -0.78917E+01
      0      1       0.73943E+00       0.44384E-04      -0.17611E+01       0.20905E+02       0.45110E+00       0.13441E+01
      0      1      -0.29498E+01      -0.28520E-03      -0.74187E+00       0.95226E+01       0.79530E+00       0.38989E+01
      0      1       0.21617E+00      -0.96621E-05      -0.17358E+01       0.23942E+02       0.72908E+00       0.45600E+01
      0      1       0.11990E+02       0.58526E-03      -0.17539E+01       0.22385E+02       0.25180E+01       0.14871E+02
      0      1       0.74619E+00       0.47184E-04       0.35763E+00      -0.37344E+01      -0.26043E+01      -0.11903E+02
      0      1      -0.91226E+01      -0.80120E-03      -0.97684E+00       0.10920E+02       0.26779E+01       0.12935E+02
      0      1      -0.17107E+01      -0.24331E-03      -0.17640E+00       0.22287E+00      -0.57571E+00      -0.13249E+01
      0      1      -0.16132E+01      -0.24253E-03      -0.14668E+01       0.16354E+02      -0.21678E+01      -0.11007E+02
      0      1      -0.15584E+01      -0.10076E-03      -0.28161E+00       0.20594E+01      -0.95941E+00      -0.27744E+01
      0      1       0.27510E+01       0.13945E-03      -0.43876E+00       0.39684E+01      -0.16857E+01      -0.10776E+02
      0      1      -0.16353E+02      -0.70037E-03      -0.11535E+01       0.13476E+02       0.46556E+00       0.79701E+00
      0      1      -0.91140E+01      -0.48603E-03      -0.12371E+01       0.14159E+02      -0.20244E+01      -0.12639E+02
      0      1       0.12198E+02       0.84679E-03      -0.50156E+00       0.58526E+01       0.42739E-01       0.24850E+01
      0      1       0.32339E+02       0.33892E-03       0.18535E+01      -0.22008E+02      -0.37567E+00       0.72074E-01
      0      1       0.37557E+01       0.23817E-03      -0.35385E+00       0.46525E+01      -0.75370E+00      -0.34752E+01
      0      1       0.10125E+02       0.78433E-03      -0.53843E+00       0.54740E+01       0.23403E+01       0.14633E+02
      0      1       0.67258E+01       0.48226E-03       0.52584E+00      -0.83399E+01       0.57356E+00       0.36168E+01
      0      1       0.17932E+01       0.11913E-03      -0.14439E+01       0.15997E+02       0.16647E+00       0.26458E+01
      0      1      -0.50695E+01      -0.34908E-03      -0.62853E-01      -0.12520E+01       0.21414E+01       0.11500E+02
      0      1      -0.40032E+02       0.34026E-05       0.12608E+01      -0.13795E+02       0.44438E+00       0.47374E+01
      0      1      -0.78855E+00       0.26574E-04      -0.41202E+00       0.68652E+01      -0.35675E+00      -0.12432E+01
      0      1      -0.10788E+02      -0.79549E-03      -0.28020E+00       0.44442E+01       0.60938E+00       0.42074E+01
      0      1       0.32006E+01       0.15383E-03      -0.71384E+00       0.73093E+01      -0.26619E+01      -0.13537E+02
      0      1      -0.96023E+01      -0.49820E-03       0.12110E+01      -0.17274E+02       0.52949E-01      -0.15111E+01
      0      1       0.11083E+02       0.80971E-03      -0.11667E+01       0.11192E+02       0.82620E+00       0.42364E+01
      0      1       0.45893E-02      -0.27255E-04       0.12375E+01      -0.15585E+02       0.26616E+01       0.15558E+02
      0      1      -0.72981E+01      -0.43342E-03       0.14542E+01      -0.19731E+02      -0.14555E+01      -0.93769E+01
      0      1       0.26614E+02       0.50183E-03      -0.16428E+01       0.19327E+02       0.11275E+00       0.21229E+01
      0      1       0.11518E+02       0.58513E-03      -0.69607E+00       0.89770E+01       0.94154E+00       0.63606E+01
      0      1       0.11174E+02       0.55995E-03      -0.79859E+00       0.94265E+01      -0.20447E+01      -0.12487E+02
      0      1       0.34125E+01       0.25926E-03      -0.79505E+00       0.86394E+01       0.42908E-01      -0.18736E+01
      0      1       0.23675E+01       0.64381E-04       0.13272E+01      -0.13470E+02      -0.28002E+01      -0.15322E+02
      0      1      -0.41329E+01      -0.40567E-03       0.81151E+00      -0.80421E+01      -0.84357E+00      -0.26691E+01
      0      1      -0.78057E+01      -0.79298E-03      -0.14049E+01       0.19504E+02       0.68046E+00       0.45390E+01
      0      1      -0.12464E+02      -0.78598E-03      -0.18569E+01       0.25499E+02       0.21827E+01       0.10807E+02
      0      1       0.11906E+02       0.86289E-03      -0.15622E+01       0.15778E+02      -0.26940E+01      -0.14385E+02
      0      1       0.10456E+02       0.66890E-03       0.16839E+01      -0.18841E+02       0.15178E+01       0.74921E+01
      0      1       0.96794E+01       0.47275E-03       0.87107E+00      -0.10249E+02      -0.55499E+00      -0.34573E+01
      0      1      -0.46199E+01      -0.37526E-03       0.15465E+01      -0.20357E+02      -0.61266E+00      -0.46397E+01
      0      1       0.39949E+01       0.38808E-03       0.73803E+00      -0.85912E+01       0.16010E+01       0.92650E+01
      0      1       0.31040E+01       0.77489E-04      -0.92598E+00       0.11476E+02       0.19091E+01       0.10647E+02
      0      1       0.93934E+01       0.50863E-03       0.24444E+00      -0.52153E+01       0.94553E+00       0.56256E+01
      0      1      -0.58997E+01      -0.42616E-03      -0.57977E+00       0.66035E+01      -0.98291E+00      -0.63624E+01
      0      1      -0.82644E+01      -0.79542E-03       0.31410E-01      -0.11039E+01      -0.83596E+00      -0.33192E+01
      0      1      -0.50124E-01      -0.16348E-04       0.69665E+00      -0.87036E+01       0.29304E+01       0.16547E+02
      0      1      -0.32068E+01      -0.32279E-03       0.97645E+00      -0.11755E+02      -0.17384E+00      -0.22583E+01
      0      1       0.35111E+01       0.32146E-03      -0.13549E+01       0.15516E+02       0.25724E+01       0.12645E+02
      0      1       0.36625E+01       0.22296E-03       0.11869E+01      -0.15787E+02      -0.94460E+00      -0.67266E+01
      0      1      -0.58781E+01      -0.42572E-03      -0.33329E-01       0.14411E+01      -0.24131E+01      -0.10905E+02
      0      1      -0.38335E+02      -0.37047E-04      -0.17023E+01       0.21567E+02       0.21117E+01       0.13149E+02
      0      1       0.57382E+01       0.37927E-03      -0.50004E+00       0.74807E+01      -0.23739E+01      -0.11271E+02
      0      1      -0.20024E+01      -0.15138E-03       0.12255E+01      -0.14654E+02       0.23181E+01       0.11167E+02
      0      1      -0.33649E+01      -0.29223E-03      -0.16314E+01       0.19328E+02       0.12497E+01       0.72024E+01
      0      1       0.29657E+02       0.41278E-03      -0.12132E+01       0.15082E+02       0.23239E+01       0.12938E+02
      0      1       0.11085E+02       0.53817E-03      -0.48115E-01      -0.39870E+00      -0.12000E+01      -0.73480E+01
      0      1       0.10278E+02       0.56311E-03       0.13316E+01      -0.15232E+02      -0.12613E+01      -0.81074E+01
      0      1       0.91043E+01       0.49028E-03      -0.19232E+01       0.23418E+02      -0.25774E+01      -0.13704E+02
      0      1       0.70497E+01       0.47882E-03      -0.10281E+01       0.10520E+02       0.20988E+01       0.10612E+02
      0      1       0.29651E+01       0.26516E-03      -0.29898E+00       0.14341E+01       0.21314E+01       0.10755E+02
      0      1       0.80662E+01       0.43013E-03      -0.65635E+00       0.73014E+01      -0.12562E+01      -0.49980E+01
      0      1       0.10326E+01       0.83491E-04      -0.13869E+01       0.18328E+02      -0.15263E+01      -0.93000E+01
      0      1      -0.21078E+01      -0.19691E-03       0.10490E+01      -0.14104E+02       0.19235E+01       0.10595E+02
      0      1       0.31537E+01       0.10638E-03      -0.90296E+00       0.98655E+01      -0.14088E+01      -0.59326E+01
      0      1      -0.70864E+01      -0.45345E-03       0.47153E+00      -0.41100E+01      -0.12303E+01      -0.72882E+01
      0      1       0.33881E+01       0.31938E-03       0.17415E+01      -0.21543E+02       0.31760E-01      -0.14309E+01
      0      1       0.44242E+01       0.26255E-03      -0.16174E+01       0.17190E+02       0.28852E+01       0.15678E+02
      0      1      -0.93012E+01      -0.52319E-03       0.17186E+01      -0.22839E+02       0.28016E+01       0.14294E+02
      0      1      -0.31682E+01      -0.34957E-03       0.80296E+00      -0.76919E+01       0.20735E+01       0.10679E+02
      0      1       0.51548E+01       0.35767E-03      -0.65751E+00       0.65729E+01      -0.43880E+00      -0.30716E+01
      0      1       0.21646E+01       0.11783E-03      -0.39821E+00       0.67588E+01      -0.12698E+01      -0.70934E+01
      0      1      -0.38004E+01      -0.29674E-03       0.77581E+00      -0.10747E+02       0.15353E+01       0.69421E+01
      0      1       0.15405E+00      -0.86416E-05      -0.14377E+01       0.15831E+02       0.54315E+00       0.30260E+01
      0      1      -0.36390E+02      -0.10292E-03      -0.44096E+00       0.48101E+01      -0.24648E+01      -0.12565E+02
      0      1       0.89359E+01       0.45109E-03       0.11941E+00       0.64616E+00      -0.29258E+01      -0.16088E+02
      0      1       0.46319E+01       0.42030E-03      -0.17827E+01       0.23493E+02      -0.33128E-01       0.13088E+01
      0      1       0.38410E+01       0.35524E-03      -0.89000E+00       0.87731E+01       0.12961E+01       0.88530E+01
      0      1      -0.83524E+01      -0.43424E-03       0.56094E+00      -0.68905E+01       0.11116E+01       0.50722E+01
      0      1      -0.86140E+01      -0.57784E-03      -0.13644E+01       0.18330E+02       0.50712E+00       0.10833E+01
      0      1      -0.42470E+01      -0.36879E-03      -0.11999E+01       0.15917E+02      -0.27676E+00       0.89888E+00
      0      1      -0.87146E+01      -0.50136E-03      -0.11542E+01       0.13133E+02       0.42545E+00       0.13467E+01
      0      1      -0.39167E+02      -0.24409E-04      -0.15055E+01       0.19861E+02       0.15453E+01       0.72193E+01
      0      1       0.11518E+02       0.60257E-03      -0.94790E+00       0.93169E+01       0.16746E+01       0.73844E+01
      0      1      -0.11677E+02      -0.79362E-03       0.19295E+01      -0.25815E+02      -0.53849E+00      -0.11464E+01
      0      1       0.11481E+02       0.78766E-03      -0.10156E+01       0.12617E+02      -0.27698E+01      -0.15297E+02
      0      1       0.15754E+02       0.81128E-03      -0.52313E+00       0.78012E+01       0.12774E+01       0.83002E+01
      0      1      -0.89647E+01      -0.63037E-03      -0.33699E+00       0.34118E+01      -0.33963E+00       0.84702E+00
      0      1      -0.14064E+01      -0.21518E-03       0.15150E+01      -0.21123E+02      -0.12831E+01      -0.80521E+01
      0      1       0.10624E+02       0.84900E-03      -0.96491E+00       0.11053E+02      -0.89016E+00      -0.33915E+01
      0      1      -0.48907E+00       0.10208E-04       0.13065E+01      -0.14078E+02      -0.29409E+01      -0.16903E+02
      0      1       0.29256E+01       0.17378E-03       0.11916E+01      -0.16107E+02       0.49111E+00       0.26980E+01
      0      1      -0.28319E+01      -0.15450E-03      -0.14034E+01       0.19180E+02       0.98020E+00       0.56547E+01
      0      1      -0.15213E+01      -0.55565E-04      -0.17380E+01       0.21539E+02      -0.22274E+01      -0.10682E+02
      0      1      -0.52361E+01      -0.40477E-03      -0.10864E+01       0.12523E+02       0.48201E+00       0.39151E+01
      0      1       0.10378E+02       0.75873E-03      -0.93215E+00       0.11756E+02       0.51620E+00       0.50662E+01
      0      1      -0.38984E+02      -0.18413E-04       0.17782E+01      -0.22261E+02       0.27643E+01       0.16348E+02
      0      1       0.41862E+01       0.33663E-03       0.14900E+01      -0.16152E+02       0.22532E+01       0.13124E+02
      0      1      -0.38281E+01      -0.40827E-03      -0.10429E+01       0.12682E+02       0.24451E+01       0.14898E+02
      0      1       0.73445E+01       0.43246E-03      -0.19245E+01       0.23817E+02       0.24774E-01       0.42516E+00
      0      1       0.12006E+02       0.76394E-03       0.18569E+01      -0.22267E+02       0.24894E-01       0.38895E+00
      0      1      -0.86174E+01      -0.46365E-03       0.11999E+01      -0.16716E+02       0.81536E+00       0.55239E+01
      0      1       0.18216E+02       0.73442E-03      -0.19039E+01       0.21537E+02       0.69570E+00       0.37186E+01
      0      1      -0.18059E+02      -0.66594E-03      -0.26972E+00       0.41530E+01       0.21176E+00       0.38279E+01
      0      1       0.77231E+01       0.44869E-03       0.32655E+00      -0.15133E+01      -0.16649E+01      -0.95639E+01
      0      1       0.17457E+02       0.78251E-03       0.15655E+01      -0.18886E+02      -0.20078E+01      -0.91788E+01
      0      1      -0.96543E+01      -0.80855E-03      -0.59287E+00       0.85706E+01       0.22309E+01       0.12669E+02
      0      1       0.81596E+01       0.42144E-03      -0.15636E+01       0.18362E+02       0.25805E+01       0.12637E+02
      0      1       0.14293E+02       0.84427E-03      -0.42338E+00       0.39105E+01      -0.27657E+01      -0.13872E+02
      0      1      -0.91000E+01      -0.81845E-03      -0.14315E+00       0.24027E+00       0.11745E+01       0.43840E+01
      0      1      -0.90952E+01      -0.63376E-03      -0.12564E+01       0.16117E+02      -0.19516E+01      -0.12492E+02
      0      1      -0.81455E+01      -0.68378E-03      -0.23534E+00       0.30629E+01      -0.77428E+00      -0.28233E+01
      0      1      -0.45143E+01      -0.41851E-03      -0.14415E+01       0.19864E+02      -0.90362E+00      -0.29459E+01
      0      1       0.18938E+02       0.72556E-03       0.10725E+01      -0.10450E+02      -0.16653E+00      -0.63500E+00
      0      1      -0.15612E+02      -0.71331E-03       0.17513E+01      -0.20539E+02       0.24998E+01       0.14635E+02
      0      1      -0.78635E+01      -0.54124E-03       0.14386E+01      -0.17891E+02       0.12931E+01       0.73950E+01
      0      1       0.40732E+01       0.40816E-03       0.83856E+00      -0.85848E+01       0.41396E+00       0.36230E+01
      0      1       0.60267E+01       0.45282E-03      -0.35037E+00       0.34448E+01      -0.75366E+00      -0.56198E+01
