 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.86880E+01      -0.81361E-03       0.21263E+01       0.55307E+02       0.24602E+01      -0.44019E+02
      0      1       0.87496E+01       0.45938E-03       0.19740E+01       0.48575E+02      -0.75133E-01       0.24980E+01
      0      1      -0.79428E+01      -0.40941E-03      -0.14631E+00      -0.25644E+01       0.50126E+00      -0.74120E+01
      0      1       0.10869E+02       0.73254E-03      -0.59742E+00      -0.14119E+02      -0.10937E+01       0.14017E+02
      0      1       0.63197E+01       0.37727E-03      -0.10746E+01      -0.26742E+02      -0.26632E+01       0.45130E+02
      0      1       0.14027E+02       0.86823E-03      -0.13010E+01      -0.30503E+02       0.60085E+00      -0.91958E+01
      0      1      -0.15503E+01      -0.24402E-03       0.12228E+01       0.29977E+02       0.19695E+01      -0.32559E+02
      0      1      -0.49822E+01      -0.37987E-03       0.66228E+00       0.15678E+02      -0.94144E+00       0.13301E+02
      0      1       0.93147E-02       0.20722E-04      -0.22074E+01      -0.54924E+02       0.23560E+01      -0.39004E+02
      0      1      -0.91030E+01      -0.82280E-03       0.11238E+01       0.27017E+02      -0.58032E+00       0.95744E+01
      0      1       0.29744E+01       0.29213E-04      -0.84584E+00      -0.20290E+02       0.21142E+01      -0.35225E+02
      0      1       0.13703E+02       0.86267E-03       0.23251E+01       0.57032E+02       0.24649E+01      -0.37150E+02
      0      1       0.21401E+01       0.19217E-03       0.27245E+01       0.67264E+02       0.36868E+00      -0.58398E+01
      0      1       0.41924E+01       0.27921E-03       0.51925E+00       0.12834E+02       0.16501E+01      -0.25396E+02
      0      1      -0.41603E+02       0.57216E-04       0.58219E+00       0.14020E+02       0.75035E+00      -0.93477E+01
      0      1      -0.39365E+02      -0.13187E-04       0.21229E+01       0.53518E+02       0.55353E+00      -0.74203E+01
      0      1      -0.26593E+01      -0.28560E-03      -0.65797E-01      -0.12996E+01      -0.14996E+01       0.23885E+02
      0      1      -0.39022E+02       0.51738E-05      -0.13973E+01      -0.34461E+02       0.26003E+01      -0.43555E+02
      0      1      -0.48565E-01      -0.58299E-05       0.33224E+00       0.91355E+01      -0.24092E+00       0.30666E+01
      0      1       0.12299E+02       0.58529E-03       0.55392E+00       0.14595E+02      -0.19470E+01       0.28389E+02
      0      1      -0.10221E+01      -0.16489E-03       0.25219E+01       0.62237E+02      -0.25298E+01       0.41861E+02
      0      1       0.25085E+02       0.59202E-03      -0.16154E+01      -0.39223E+02      -0.25786E+01       0.41944E+02
      0      1       0.25371E+01       0.13937E-03      -0.29593E+01      -0.73863E+02       0.82280E-02       0.13053E+01
      0      1       0.13107E+02       0.84625E-03      -0.16994E+00      -0.39689E+01       0.25677E+01      -0.41774E+02
      0      1       0.12005E+02       0.63167E-03       0.18908E+01       0.46011E+02       0.24529E+01      -0.37047E+02
      0      1       0.41265E+01       0.23769E-03       0.64226E+00       0.16158E+02       0.16158E+01      -0.24770E+02
      0      1      -0.34955E+02      -0.15737E-03      -0.28610E+01      -0.71065E+02      -0.10167E+01       0.13689E+02
      0      1       0.10014E+02       0.78318E-03      -0.17299E+01      -0.42203E+02      -0.34815E+00       0.28694E+01
      0      1      -0.10828E+02      -0.79478E-03       0.16011E+01       0.40833E+02       0.38637E+00      -0.68020E+01
      0      1       0.10376E+02       0.68979E-03      -0.37619E+00      -0.10291E+02       0.62965E+00      -0.91448E+01
      0      1      -0.89560E+01      -0.49638E-03      -0.19412E+01      -0.50136E+02      -0.23869E+01       0.41899E+02
      0      1       0.39041E+00      -0.29710E-04       0.21974E+00       0.49149E+01      -0.18824E+01       0.28849E+02
      0      1      -0.75156E+01      -0.43194E-03       0.10430E+00       0.19226E+01       0.86269E-01      -0.19806E+00
      0      1       0.11465E+02       0.58563E-03       0.11064E+01       0.27585E+02       0.37200E+00      -0.62028E+01
      0      1       0.11168E+02       0.55874E-03      -0.43504E+00      -0.10313E+02       0.69222E+00      -0.83491E+01
      0      1       0.28643E+01       0.10512E-03      -0.21032E+01      -0.51303E+02       0.11398E+00      -0.11458E+01
      0      1       0.42062E+01       0.26030E-03      -0.25833E+01      -0.64488E+02      -0.26289E+01       0.43010E+02
      0      1      -0.80046E+01      -0.79091E-03      -0.36333E+00      -0.85467E+01       0.16181E+00      -0.31707E+01
      0      1       0.95974E+01       0.47372E-03       0.93582E+00       0.22656E+02       0.12166E+00      -0.12936E+01
      0      1      -0.48500E+01      -0.37161E-03       0.19055E+01       0.47264E+02      -0.81717E+00       0.13500E+02
      0      1      -0.36156E+01      -0.38095E-03      -0.26172E+01      -0.65118E+02       0.69727E+00      -0.12500E+02
      0      1       0.41332E+01       0.38737E-03       0.88532E+00       0.21547E+02      -0.11661E+01       0.16256E+02
      0      1       0.36085E+01       0.76044E-04      -0.31547E+00      -0.74546E+01      -0.19630E+01       0.30643E+02
      0      1       0.63572E+00       0.22495E-04       0.22956E+01       0.56072E+02       0.81956E-01      -0.42658E+00
      0      1      -0.60129E+01      -0.42530E-03      -0.18444E+01      -0.46252E+02      -0.75439E-01       0.19866E+01
      0      1      -0.31084E+01      -0.32122E-03       0.21361E+01       0.53301E+02      -0.14195E+01       0.23137E+02
      0      1       0.35671E+01       0.25475E-03       0.17110E+01       0.41300E+02      -0.14208E+00       0.29988E+01
      0      1       0.35792E+01       0.22462E-03      -0.13017E+01      -0.32907E+02      -0.74978E+00       0.12083E+02
      0      1       0.57662E+01       0.37711E-03       0.25258E+01       0.60954E+02      -0.12711E+01       0.18129E+02
      0      1      -0.38641E+02      -0.34154E-04      -0.23220E+01      -0.57303E+02      -0.81883E+00       0.10960E+02
      0      1       0.30423E+02       0.41162E-03       0.15168E+00       0.43905E+01      -0.24265E+01       0.38549E+02
      0      1       0.11028E+02       0.53890E-03      -0.19652E+01      -0.48523E+02       0.37358E+00      -0.43909E+01
      0      1       0.99387E+01       0.56523E-03       0.29294E+01       0.71977E+02       0.37981E-01       0.54844E+00
      0      1       0.11650E+02       0.58054E-03      -0.64387E+00      -0.16858E+02       0.49090E+00      -0.70285E+01
      0      1       0.93135E+00       0.84700E-04       0.58861E+00       0.15328E+02       0.69450E+00      -0.93251E+01
      0      1      -0.14721E+01      -0.19712E-03      -0.12341E+01      -0.31728E+02      -0.22265E+01       0.36528E+02
      0      1      -0.38083E+01      -0.39791E-03      -0.17016E+01      -0.41658E+02       0.11418E+01      -0.17415E+02
      0      1      -0.18230E+01      -0.29694E-03       0.17088E+00       0.32628E+01      -0.18282E+01       0.29432E+02
      0      1       0.48027E+01       0.42370E-03      -0.62262E+00      -0.14563E+02       0.18077E+01      -0.28292E+02
      0      1       0.39713E+01       0.21242E-03      -0.25664E+01      -0.62160E+02       0.18576E+01      -0.28112E+02
      0      1       0.12699E+02       0.86641E-03      -0.27305E+01      -0.65767E+02      -0.20664E+01       0.30104E+02
      0      1      -0.16239E+01      -0.21229E-03      -0.13563E+01      -0.34740E+02       0.35496E+00      -0.44733E+01
      0      1       0.28192E+01       0.17603E-03      -0.16464E+01      -0.41537E+02      -0.55639E+00       0.79679E+01
      0      1      -0.29026E+01      -0.15263E-03       0.94671E+00       0.24380E+02      -0.85600E+00       0.12595E+02
      0      1      -0.90170E+01      -0.84439E-03       0.39592E-01      -0.15123E+00      -0.26123E+01       0.48474E+02
      0      1       0.10847E+02       0.75912E-03       0.91182E+00       0.22988E+02       0.20161E+01      -0.31561E+02
      0      1      -0.38593E+02      -0.17611E-04       0.17331E+01       0.42784E+02      -0.22418E+01       0.35288E+02
      0      1       0.10651E+02       0.53856E-03      -0.15074E+01      -0.35849E+02      -0.15546E+01       0.21596E+02
      0      1      -0.38930E+01      -0.40902E-03      -0.17705E+01      -0.44133E+02      -0.95374E+00       0.13362E+02
      0      1      -0.87636E+01      -0.46184E-03      -0.12665E+01      -0.32502E+02       0.32603E+00      -0.58306E+01
      0      1      -0.18486E+01      -0.11006E-03      -0.21148E+01      -0.52040E+02       0.21305E+01      -0.35115E+02
      0      1      -0.90542E+01      -0.81026E-03       0.16312E+01       0.42042E+02      -0.21119E+01       0.35799E+02
      0      1      -0.17226E+01      -0.91946E-04      -0.28645E+01      -0.70584E+02       0.65911E+00      -0.10610E+02
      0      1      -0.93470E+01      -0.63263E-03      -0.16537E+01      -0.41293E+02       0.11657E+00      -0.33591E+00
      0      1       0.19641E+02       0.71298E-03      -0.98746E+00      -0.23240E+02       0.10595E+01      -0.14053E+02
      0      1       0.60636E+01       0.45327E-03      -0.15994E+01      -0.39370E+02      -0.92239E+00       0.14324E+02
      0      1       0.63517E+01       0.45516E-03      -0.23187E+01      -0.56090E+02       0.85816E+00      -0.11865E+02
      0      1      -0.20744E+02      -0.57534E-03      -0.12376E+01      -0.30808E+02      -0.14897E+01       0.23702E+02
      0      1      -0.12629E+02      -0.75849E-03      -0.34295E+00      -0.83379E+01       0.20059E+01      -0.35256E+02
      0      1       0.10291E+02       0.70879E-03       0.20833E+01       0.50462E+02      -0.15975E+00       0.12331E+01
      0      1       0.56099E+01       0.35516E-03       0.29779E+01       0.73587E+02      -0.22833E+01       0.33658E+02
      0      1      -0.78366E+01      -0.63894E-03      -0.57880E+00      -0.14391E+02       0.20918E+01      -0.36778E+02
      0      1      -0.42182E+01      -0.37217E-03       0.25797E+01       0.64782E+02       0.84231E+00      -0.11674E+02
      0      1      -0.81179E+01      -0.56072E-03      -0.21262E+01      -0.54064E+02      -0.22147E+01       0.38757E+02
      0      1       0.22195E+01       0.11100E-03      -0.11502E+01      -0.27827E+02       0.23669E+01      -0.38725E+02
      0      1      -0.86050E+00      -0.76186E-04      -0.36357E+00      -0.95332E+01       0.38725E+00      -0.53601E+01
      0      1       0.80634E+01       0.50306E-03      -0.28043E+01      -0.68065E+02      -0.99999E+00       0.15373E+02
      0      1      -0.54502E+01      -0.42274E-03       0.17414E+01       0.42767E+02       0.24182E-01       0.74823E+00
      0      1       0.23210E+02       0.61140E-03      -0.15735E+01      -0.38433E+02       0.11325E+01      -0.14392E+02
      0      1      -0.33371E+01      -0.36329E-03       0.28764E+01       0.72276E+02       0.17463E+00      -0.45944E+01
      0      1       0.44087E+01       0.30659E-03      -0.18097E+01      -0.43878E+02       0.22920E+01      -0.36940E+02
      0      1       0.15665E+02       0.81817E-03      -0.14924E+00      -0.46618E+01       0.18900E+01      -0.28589E+02
      0      1       0.10319E+02       0.55559E-03      -0.14445E+01      -0.34576E+02      -0.12231E+01       0.16290E+02
      0      1       0.10732E+02       0.71277E-03      -0.50365E+00      -0.11966E+02       0.18529E+01      -0.27852E+02
      0      1       0.33218E+01       0.33594E-03      -0.31396E+00      -0.72724E+01       0.10002E+01      -0.13368E+02
      0      1       0.11098E+02       0.60010E-03      -0.70706E+00      -0.17660E+02      -0.16867E+01       0.26342E+02
      0      1       0.12331E+02       0.85579E-03      -0.29675E+01      -0.71390E+02      -0.14281E+01       0.21008E+02
      0      1      -0.29987E+02      -0.30625E-03       0.21132E+01       0.52744E+02      -0.44949E+00       0.66623E+01
      0      1       0.54464E+01       0.33896E-03      -0.47237E+00      -0.11738E+02       0.10170E+01      -0.14134E+02
      0      1      -0.38674E+02      -0.41162E-04      -0.10754E+01      -0.27135E+02      -0.40676E+00       0.63362E+01
      0      1       0.83680E+01       0.48956E-03       0.52539E+00       0.14039E+02      -0.13897E+01       0.20055E+02
      0      1       0.16496E+02       0.81218E-03       0.20749E+01       0.51427E+02       0.18258E+01      -0.27026E+02
      0      1      -0.99991E+01      -0.79647E-03       0.17134E+01       0.42912E+02      -0.38962E+00       0.44017E+01
      0      1       0.11330E+02       0.71403E-03       0.23123E+01       0.56168E+02      -0.72596E+00       0.87093E+01
      0      1       0.14298E+02       0.85063E-03      -0.12634E+01      -0.30934E+02      -0.22193E+01       0.33654E+02
      0      1       0.71415E+01       0.43691E-03       0.18623E+01       0.46444E+02      -0.18549E+01       0.27270E+02
      0      1      -0.84206E+01      -0.75361E-03       0.43804E+00       0.10578E+02      -0.18645E+01       0.30783E+02
      0      1      -0.81333E+01      -0.76144E-03       0.16640E+01       0.41973E+02      -0.21407E+01       0.35782E+02
      0      1      -0.90224E+01      -0.58979E-03      -0.20894E+01      -0.53525E+02       0.70432E-01      -0.21594E+01
      0      1      -0.25257E+02      -0.44981E-03       0.20992E+01       0.52536E+02      -0.11064E+01       0.17449E+02
      0      1      -0.20535E+01      -0.95401E-04       0.20950E+00       0.43240E+01      -0.14611E+01       0.23469E+02
      0      1      -0.10674E+01      -0.11346E-03      -0.32500E+00      -0.70451E+01       0.11146E+01      -0.16248E+02
      0      1      -0.32585E+02      -0.22804E-03       0.23687E+01       0.59229E+02       0.31134E+00      -0.39385E+01
      0      1       0.15437E+02       0.81618E-03      -0.41917E+00      -0.89550E+01       0.99934E+00      -0.13330E+02
      0      1      -0.69228E+01      -0.85462E-03       0.59812E+00       0.16453E+02      -0.14758E+00       0.25103E+01
      0      1      -0.11963E+02      -0.79521E-03       0.18748E+01       0.46618E+02       0.11504E+01      -0.18524E+02
      0      1      -0.86978E+01      -0.48604E-03       0.17583E+01       0.44971E+02       0.24672E+00      -0.45657E+01
      0      1      -0.83627E+01      -0.71429E-03       0.18619E+01       0.47757E+02      -0.21462E+01       0.36129E+02
      0      1       0.31656E+02       0.35903E-03      -0.20262E+01      -0.49091E+02      -0.19532E+01       0.30708E+02
      0      1       0.12417E+02       0.66389E-03      -0.27686E+01      -0.67674E+02       0.25432E+01      -0.37027E+02
      0      1      -0.24560E+01      -0.35544E-03      -0.20049E+00      -0.63071E+01      -0.19520E+01       0.32321E+02
      0      1       0.53113E+01       0.44287E-03       0.17153E+01       0.40976E+02      -0.39146E+00       0.48125E+01
      0      1       0.83855E+01       0.42456E-03       0.68650E+00       0.17257E+02       0.19431E+01      -0.31392E+02
      0      1       0.52598E+01       0.41772E-03       0.29363E+01       0.72320E+02       0.11748E+01      -0.16774E+02
      0      1      -0.12660E+01      -0.55146E-04       0.39111E+00       0.91543E+01       0.24052E+01      -0.39859E+02
      0      1       0.28281E+01       0.25055E-03       0.41208E+00       0.99270E+01      -0.83069E+00       0.10961E+02
      0      1       0.50149E+01       0.44397E-03       0.25864E+01       0.63742E+02       0.20284E+01      -0.32170E+02
      0      1      -0.33582E+01      -0.38676E-03       0.15857E+01       0.38401E+02       0.12395E+01      -0.19563E+02
      0      1      -0.14548E+02      -0.74753E-03      -0.19851E+01      -0.50352E+02      -0.13853E+01       0.23251E+02
      0      1       0.24820E+01       0.12783E-03       0.13866E+01       0.35156E+02       0.13104E+01      -0.18814E+02
      0      1       0.13608E+02       0.87499E-03       0.20520E+00       0.56191E+01       0.21765E+01      -0.33499E+02
      0      1      -0.12198E+01      -0.12114E-03       0.20483E+01       0.51768E+02       0.18377E+01      -0.29517E+02
      0      1       0.33326E+01       0.23667E-03      -0.19034E+01      -0.46574E+02       0.12050E+01      -0.16510E+02
      0      1      -0.32033E+02      -0.24983E-03      -0.70861E+00      -0.17567E+02      -0.29231E+00       0.63365E+01
      0      1       0.54379E+00      -0.91028E-05       0.11475E+01       0.27751E+02      -0.11280E+01       0.16490E+02
      0      1      -0.46489E+01      -0.34418E-03      -0.91434E+00      -0.21798E+02       0.83122E+00      -0.13111E+02
      0      1      -0.17837E+01      -0.59776E-04      -0.23326E+01      -0.58603E+02       0.66890E+00      -0.92929E+01
      0      1       0.72887E+01       0.46636E-03       0.28181E+01       0.70331E+02      -0.82897E-01       0.93339E+00
      0      1      -0.26511E+02      -0.40819E-03       0.18892E+01       0.48412E+02       0.16331E+01      -0.26919E+02
      0      1       0.11723E+02       0.56197E-03       0.18993E+01       0.47529E+02      -0.12030E+01       0.16511E+02
      0      1       0.11363E+02       0.66576E-03      -0.19473E+01      -0.48477E+02      -0.21305E+00       0.24791E+01
      0      1       0.11100E+02       0.81491E-03       0.29703E+01       0.72143E+02       0.20148E+01      -0.28676E+02
      0      1      -0.16676E+02      -0.68814E-03       0.28898E+01       0.72931E+02      -0.10639E+00       0.13097E+01
      0      1      -0.81921E+01      -0.68502E-03      -0.58929E+00      -0.15970E+02       0.23991E+01      -0.41791E+02
      0      1       0.32867E+01       0.87464E-04      -0.18755E+01      -0.46727E+02      -0.82645E+00       0.10532E+02
      0      1      -0.96031E+01      -0.61835E-03      -0.14491E+00      -0.29011E+01       0.24868E+00      -0.27481E+01
      0      1       0.11330E+02       0.81781E-03      -0.20696E+01      -0.50014E+02       0.17869E+01      -0.24105E+02
      0      1       0.11384E+01      -0.48385E-07       0.19896E+01       0.49683E+02       0.17263E+01      -0.26375E+02
      0      1      -0.98322E+01      -0.57401E-03      -0.25059E+01      -0.61926E+02      -0.17402E+00       0.36706E+01
      0      1       0.26586E+02       0.50862E-03       0.26085E+01       0.64347E+02       0.98913E+00      -0.15454E+02
      0      1      -0.59759E+01      -0.42531E-03      -0.24372E+01      -0.61997E+02       0.25407E+01      -0.44696E+02
      0      1       0.30778E+02       0.40104E-03      -0.60441E+00      -0.15967E+02       0.24507E+01      -0.40487E+02
      0      1       0.11421E+02       0.53487E-03       0.46259E+00       0.10804E+02      -0.85259E-01       0.28179E+01
      0      1       0.47423E+01       0.22962E-03       0.10965E+01       0.27723E+02      -0.24814E+01       0.42190E+02
      0      1       0.38700E+01       0.18344E-03      -0.36335E+00      -0.85276E+01      -0.24453E+01       0.39859E+02
      0      1       0.38269E+01       0.16722E-03       0.92919E+00       0.22732E+02       0.10365E+01      -0.13659E+02
      0      1       0.10879E+02       0.84189E-03       0.20452E+01       0.48690E+02      -0.11052E+01       0.15096E+02
      0      1       0.35066E+01       0.24764E-03      -0.43955E+00      -0.10384E+02      -0.16864E+01       0.25842E+02
      0      1       0.36540E+01       0.21617E-03       0.10000E+01       0.23736E+02      -0.14218E+01       0.21690E+02
      0      1       0.10197E+02       0.51431E-03      -0.25945E+01      -0.63556E+02       0.25690E+01      -0.39973E+02
      0      1       0.18558E+01       0.10605E-03      -0.24801E+01      -0.60830E+02       0.12094E+00      -0.15531E+00
      0      1      -0.25609E+02      -0.42532E-03      -0.11595E+01      -0.28541E+02      -0.19241E+01       0.30550E+02
      0      1       0.11732E+02       0.68469E-03      -0.11047E+01      -0.27632E+02       0.21272E+01      -0.31877E+02
      0      1       0.45344E+01       0.31256E-03      -0.22464E+00      -0.59406E+01      -0.57410E+00       0.89144E+01
      0      1       0.49255E+01       0.34534E-03       0.14147E+00       0.43572E+01       0.24662E+01      -0.40801E+02
      0      1       0.49202E+01       0.27007E-03      -0.10560E+01      -0.25897E+02      -0.17705E+01       0.27705E+02
      0      1       0.23950E+02       0.59631E-03       0.27014E+01       0.66642E+02      -0.21877E+01       0.32277E+02
      0      1      -0.45715E+01      -0.41132E-03       0.12966E+00       0.30239E+01       0.83748E+00      -0.13447E+02
      0      1       0.21097E+02       0.67874E-03       0.10917E+01       0.26908E+02      -0.22260E+01       0.32837E+02
      0      1       0.42082E+01       0.23954E-03       0.41900E+00       0.94510E+01       0.63022E+00      -0.93496E+01
      0      1      -0.57968E+01      -0.37182E-03       0.26399E+01       0.65261E+02       0.39422E+00      -0.55676E+01
      0      1       0.99704E+01       0.56699E-03      -0.28681E+01      -0.70635E+02       0.89721E+00      -0.14190E+02
      0      1       0.25443E+01       0.16226E-03      -0.12217E+01      -0.30202E+02      -0.19326E+00       0.18867E+01
      0      1      -0.97821E+01      -0.51655E-03       0.26699E+01       0.68239E+02       0.22626E+00      -0.43563E+01
      0      1      -0.91002E+01      -0.79552E-03       0.77712E+00       0.18499E+02      -0.91285E+00       0.13797E+02
      0      1       0.56283E+01       0.38963E-03       0.10307E+01       0.25450E+02       0.16868E+01      -0.26886E+02
      0      1       0.13820E+02       0.84960E-03      -0.26158E+01      -0.63705E+02      -0.23594E+01       0.35485E+02
      0      1      -0.67494E+01      -0.45771E-03      -0.28387E+01      -0.71857E+02       0.12328E+01      -0.18590E+02
      0      1       0.93684E+01       0.48875E-03       0.66936E+00       0.16919E+02       0.66540E+00      -0.97000E+01
      0      1       0.70882E+01       0.43559E-03      -0.69823E+00      -0.18380E+02      -0.13409E+01       0.19681E+02
      0      1      -0.56091E+01      -0.44782E-03      -0.23947E+01      -0.60275E+02      -0.21429E+01       0.33850E+02
      0      1      -0.83156E+01      -0.56546E-03      -0.11169E+01      -0.27660E+02       0.16001E+01      -0.25614E+02
      0      1      -0.90892E+01      -0.65607E-03       0.10672E+01       0.25984E+02      -0.15977E+01       0.25119E+02
      0      1       0.15717E+02       0.79271E-03      -0.14489E+01      -0.34373E+02      -0.37312E+00       0.47671E+01
      0      1       0.24519E+02       0.57692E-03       0.64563E+00       0.15788E+02      -0.16765E+01       0.24783E+02
      0      1       0.46894E+01       0.35520E-03       0.50414E+00       0.12502E+02      -0.25265E+01       0.42351E+02
      0      1       0.16901E+01       0.70876E-04      -0.79321E+00      -0.19011E+02       0.24010E+01      -0.40222E+02
      0      1      -0.41746E+02       0.62814E-04      -0.26126E+00      -0.72894E+01       0.61591E+00      -0.91461E+01
      0      1      -0.31132E+01      -0.22940E-03      -0.12365E+01      -0.31404E+02      -0.12661E+01       0.19628E+02
      0      1      -0.18023E+02      -0.64572E-03      -0.76721E+00      -0.19277E+02      -0.48878E+00       0.83234E+01
      0      1      -0.31853E+02      -0.26007E-03       0.55815E+00       0.13892E+02      -0.18170E+00       0.10621E+01
      0      1      -0.12372E+00      -0.97316E-04       0.25723E+01       0.63297E+02       0.23025E+01      -0.36982E+02
      0      1       0.14100E+02       0.83289E-03      -0.12715E+01      -0.31579E+02       0.17380E+00      -0.27664E+01
      0      1       0.15816E+02       0.82206E-03       0.27948E+01       0.69119E+02      -0.77129E+00       0.11411E+02
      0      1       0.12191E+02       0.69794E-03       0.10709E+01       0.26569E+02      -0.25535E+01       0.39445E+02
      0      1       0.84546E+01       0.44217E-03       0.26208E+01       0.64167E+02      -0.13447E+01       0.21402E+02
      0      1       0.54250E+01       0.35946E-03       0.25542E+01       0.63986E+02       0.26537E+01      -0.43236E+02
      0      1      -0.83318E+01      -0.81944E-03      -0.18672E+01      -0.46321E+02      -0.15169E+01       0.25393E+02
      0      1       0.28842E+02       0.44885E-03      -0.23538E+01      -0.58986E+02      -0.10146E+01       0.14503E+02
      0      1      -0.73336E+01      -0.75996E-03      -0.52738E+00      -0.12849E+02       0.23341E+01      -0.42607E+02
      0      1      -0.15204E+02      -0.74625E-03      -0.29791E+01      -0.75663E+02      -0.70778E+00       0.96524E+01
      0      1       0.11217E+02       0.51268E-03       0.25999E+01       0.62947E+02       0.17862E+01      -0.26431E+02
      0      1       0.10657E+02       0.55098E-03       0.29381E+01       0.71678E+02      -0.25855E+00       0.22299E+01
      0      1      -0.10141E+02      -0.77700E-03      -0.10253E+01      -0.25394E+02       0.85284E+00      -0.14598E+02
