 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.84152E-01      -0.15067E-04       0.21711E+01       0.29480E+02      -0.52044E+00       0.34452E+01
      0      1       0.30991E+00      -0.76557E-05       0.18071E+01       0.23526E+02       0.19993E+00      -0.30137E+01
      0      1       0.59931E+01       0.40492E-03      -0.10624E+01      -0.12014E+02       0.10535E+01      -0.88479E+01
      0      1       0.10744E+02       0.63316E-03      -0.17260E+01      -0.20542E+02      -0.13150E+01       0.11365E+02
      0      1       0.35219E+01       0.22969E-03      -0.12368E+01      -0.16240E+02       0.97610E+00      -0.75268E+01
      0      1       0.31233E+01       0.21629E-03       0.25944E+01       0.31808E+02      -0.11061E+00       0.57648E+00
      0      1      -0.23274E+01      -0.22096E-03      -0.14302E+01      -0.19442E+02      -0.19997E+01       0.17574E+02
      0      1      -0.71422E+01      -0.47920E-03      -0.19579E+01      -0.23638E+02      -0.11442E+01       0.88032E+01
      0      1       0.58931E+01       0.45235E-03      -0.12936E+01      -0.15604E+02      -0.16266E+01       0.14238E+02
      0      1      -0.10879E+02      -0.77407E-03      -0.11403E+00      -0.57092E+00       0.18560E+01      -0.16468E+02
      0      1       0.43647E+01       0.35931E-03       0.14117E+01       0.15994E+02      -0.43411E+00       0.24972E+01
      0      1       0.38420E+01       0.15252E-03       0.64052E+00       0.76115E+01       0.26731E+01      -0.23524E+02
      0      1       0.23339E+02       0.58930E-03      -0.12491E+01      -0.13773E+02      -0.78939E+00       0.61400E+01
      0      1      -0.85597E+01      -0.46666E-03      -0.12625E+01      -0.16604E+02      -0.12510E+01       0.11907E+02
      0      1       0.78346E+01       0.43057E-03      -0.29275E+01      -0.37256E+02      -0.23234E+01       0.18927E+02
      0      1      -0.27548E+01      -0.23614E-03       0.26756E+01       0.32494E+02      -0.26202E+01       0.21908E+02
      0      1      -0.12504E+02      -0.76153E-03      -0.20942E+01      -0.25921E+02       0.26207E+01      -0.23217E+02
      0      1      -0.34404E+02      -0.17556E-03       0.84396E+00       0.88458E+01      -0.14855E+01       0.11763E+02
      0      1      -0.70746E+01      -0.48888E-03       0.16944E+00       0.87664E+00       0.27223E+01      -0.25774E+02
      0      1       0.20131E+01       0.98445E-04      -0.65477E+00      -0.74579E+01      -0.35357E+00       0.32140E+01
      0      1      -0.17123E+01      -0.22311E-03      -0.12292E+01      -0.12879E+02       0.37277E+00      -0.38105E+01
      0      1      -0.24786E+01      -0.23371E-03      -0.14674E+01      -0.17363E+02      -0.24205E+00       0.25353E+01
      0      1      -0.39825E+02       0.24297E-05       0.11795E+01       0.13167E+02       0.19321E+01      -0.16683E+02
      0      1      -0.71280E+01      -0.39832E-03       0.29389E+01       0.37743E+02      -0.24900E+01       0.21405E+02
      0      1      -0.35431E+01      -0.26541E-03      -0.52142E+00      -0.93822E+01       0.18781E+00      -0.13853E+01
      0      1       0.88180E+01       0.45818E-03       0.76707E+00       0.91052E+01      -0.33153E-01      -0.79625E+00
      0      1       0.33257E+02       0.30229E-03       0.13549E+01       0.18919E+02       0.71811E+00      -0.48300E+01
      0      1      -0.16488E+02      -0.68841E-03      -0.15174E+01      -0.18887E+02      -0.23993E+01       0.22324E+02
      0      1       0.29293E+01       0.62946E-04      -0.15669E+01      -0.18649E+02      -0.22956E+01       0.20632E+02
      0      1       0.25494E+02       0.54583E-03       0.82857E+00       0.84997E+01      -0.24655E+01       0.21575E+02
      0      1       0.10751E+02       0.73298E-03       0.12083E+01       0.15484E+02       0.16057E+01      -0.12149E+02
      0      1       0.20862E+01       0.11947E-03       0.21618E+01       0.29009E+02      -0.10560E+01       0.79359E+01
      0      1       0.39908E+01       0.38211E-03      -0.59204E-01       0.15544E+01       0.88923E+00      -0.77707E+01
      0      1       0.10303E+02       0.68135E-03      -0.14011E+01      -0.16052E+02      -0.49529E+00       0.40455E+01
      0      1      -0.60991E+01      -0.41502E-03      -0.25862E+01      -0.34616E+02      -0.48649E+00       0.40528E+01
      0      1      -0.93401E+01      -0.59216E-03       0.18467E+01       0.25615E+02      -0.27661E+00       0.22415E+01
      0      1      -0.18976E+01      -0.24270E-03      -0.19597E+01      -0.25770E+02      -0.23946E+01       0.21439E+02
      0      1      -0.97581E+01      -0.83084E-03       0.22662E+01       0.27806E+02       0.25343E+01      -0.23296E+02
      0      1      -0.50866E+01      -0.38020E-03      -0.27351E+01      -0.35637E+02       0.12869E+01      -0.10037E+02
      0      1      -0.10638E+00       0.36670E-04       0.21949E+01       0.26960E+02       0.13141E+01      -0.10737E+02
      0      1       0.25590E+01       0.30643E-04       0.24976E+01       0.32393E+02      -0.25625E+01       0.22962E+02
      0      1       0.99667E+01       0.52578E-03      -0.16691E+01      -0.23419E+02      -0.21736E+01       0.17945E+02
      0      1      -0.35270E+01      -0.38267E-03       0.78473E+00       0.78518E+01       0.23320E+00      -0.25325E+01
      0      1      -0.38504E+01      -0.32030E-03       0.17921E+01       0.21202E+02      -0.25251E+01       0.21935E+02
      0      1       0.41773E+01       0.32153E-03       0.17528E+01       0.23415E+02      -0.17267E+01       0.14736E+02
      0      1      -0.27938E+02      -0.36616E-03      -0.16848E+01      -0.23657E+02       0.20016E+00      -0.16284E+01
      0      1      -0.84624E+01      -0.62265E-03       0.44698E+00       0.42282E+01       0.18747E+01      -0.16757E+02
      0      1       0.10922E+02       0.55374E-03       0.16309E+01       0.19382E+02       0.23036E+01      -0.18587E+02
      0      1       0.22882E+01       0.19035E-03      -0.20563E+00      -0.34607E+01      -0.44842E+00       0.40375E+01
      0      1      -0.94210E+01      -0.56878E-03      -0.14306E+01      -0.19522E+02       0.39162E-01       0.82822E-01
      0      1      -0.21816E+02      -0.55528E-03       0.16495E+01       0.19437E+02      -0.17930E+01       0.16480E+02
      0      1       0.39406E+01       0.28032E-03       0.17124E+00       0.20319E+01      -0.21016E+01       0.18315E+02
      0      1       0.12025E+02       0.87644E-03       0.11761E+01       0.16948E+02       0.12730E+01      -0.94316E+01
      0      1       0.13332E+02       0.82785E-03       0.21471E+01       0.25613E+02      -0.19001E+00       0.18165E+01
      0      1      -0.41669E+02       0.57340E-04      -0.10623E+01      -0.13765E+02      -0.11262E+01       0.80550E+01
      0      1       0.19986E+02       0.70473E-03      -0.94101E+00      -0.10440E+02      -0.21245E+01       0.17302E+02
      0      1       0.45573E+00      -0.38131E-04       0.15513E+01       0.20892E+02       0.65055E+00      -0.60897E+01
      0      1      -0.33986E+01      -0.29934E-03      -0.29203E+01      -0.39029E+02       0.17065E+01      -0.14575E+02
      0      1      -0.90953E+01      -0.76740E-03      -0.25640E+00      -0.53696E+01       0.19545E+01      -0.18262E+02
      0      1      -0.77703E+01      -0.47905E-03       0.63938E+00       0.95206E+01      -0.19426E+01       0.18238E+02
      0      1       0.59042E+00       0.48821E-04      -0.23387E+01      -0.28182E+02       0.24227E+01      -0.21295E+02
      0      1      -0.78493E+01      -0.45798E-03       0.92582E+00       0.14341E+02       0.15531E+01      -0.12747E+02
      0      1      -0.28853E+01      -0.28461E-03       0.11283E+01       0.14590E+02       0.18680E+01      -0.16317E+02
      0      1       0.87363E+01       0.47802E-03      -0.28542E+00      -0.15433E+01      -0.46799E+00       0.37857E+01
      0      1       0.12681E+02       0.83058E-03       0.58670E-01       0.23753E+01       0.60021E+00      -0.45429E+01
      0      1       0.11235E+02       0.54421E-03       0.10362E+01       0.10129E+02       0.22398E+01      -0.18890E+02
      0      1       0.26758E+01       0.13872E-03      -0.17641E+01      -0.21670E+02      -0.13688E+00       0.54297E-01
      0      1       0.10899E+02       0.70756E-03      -0.10799E+01      -0.10862E+02      -0.13391E+01       0.11188E+02
      0      1      -0.93206E+01      -0.48587E-03      -0.18830E+01      -0.22990E+02      -0.73623E+00       0.51889E+01
      0      1       0.76125E+01       0.44968E-03       0.95353E+00       0.10161E+02       0.49401E+00      -0.28210E+01
      0      1       0.38792E+01       0.23862E-03       0.10940E+01       0.13818E+02      -0.20664E+01       0.17829E+02
      0      1      -0.34905E+02      -0.15793E-03       0.42410E+00       0.63112E+01       0.14525E+01      -0.10836E+02
      0      1       0.10046E+02       0.78235E-03      -0.61909E+00      -0.72489E+01       0.66423E+00      -0.39634E+01
      0      1       0.17151E+01       0.12182E-03      -0.26747E+01      -0.32348E+02      -0.23305E+01       0.20707E+02
      0      1       0.14115E+02       0.80446E-03       0.59270E+00       0.86594E+01       0.12681E+01      -0.10283E+02
      0      1      -0.39992E+02       0.56287E-05       0.24534E+01       0.30127E+02      -0.27466E+01       0.24976E+02
      0      1      -0.10812E+02      -0.79542E-03       0.17616E+01       0.22470E+02      -0.42919E+00       0.42403E+01
      0      1       0.57106E-02      -0.28344E-04      -0.17897E+01      -0.23209E+02       0.24441E+01      -0.20316E+02
      0      1       0.10398E+02       0.56216E-03       0.16933E+01       0.18566E+02       0.78658E+00      -0.57822E+01
      0      1      -0.76071E+01      -0.41913E-03       0.10003E+01       0.14176E+02      -0.18068E+01       0.16428E+02
      0      1      -0.75324E+01      -0.43205E-03      -0.22583E+01      -0.29320E+02      -0.19786E+00       0.79394E+00
      0      1       0.26495E+02       0.50597E-03      -0.87255E+00      -0.98142E+01      -0.20561E+01       0.18127E+02
      0      1       0.11457E+02       0.58527E-03       0.20245E+01       0.25388E+02      -0.40860E+00       0.40657E+01
      0      1      -0.33905E+02      -0.17951E-03      -0.15423E+01      -0.21178E+02      -0.22197E+01       0.19568E+02
      0      1       0.11116E+02       0.55890E-03       0.88616E+00       0.11366E+02      -0.10642E+01       0.76459E+01
      0      1       0.29720E+01       0.10383E-03       0.20808E+01       0.27337E+02      -0.19559E+00       0.12259E+01
      0      1       0.14417E+02       0.83183E-03       0.11687E+01       0.12243E+02       0.26929E+01      -0.23708E+02
      0      1      -0.80116E+01      -0.79094E-03       0.19834E+01       0.25962E+02      -0.15613E+00       0.18371E+01
      0      1       0.96166E+01       0.47343E-03      -0.58321E+00      -0.76872E+01      -0.20324E+00       0.13415E+01
      0      1      -0.48220E+01      -0.37241E-03      -0.92585E+00      -0.12500E+02       0.96413E+00      -0.89216E+01
      0      1       0.22936E+02       0.62572E-03       0.95842E+00       0.13528E+02       0.23000E+01      -0.20529E+02
      0      1      -0.34950E+01      -0.38183E-03       0.12037E+01       0.16299E+02      -0.75137E+00       0.77161E+01
      0      1       0.40149E+01       0.38762E-03      -0.41933E+00      -0.56154E+01       0.16033E+01      -0.12836E+02
      0      1      -0.19393E+01      -0.20969E-03      -0.12615E+01      -0.14197E+02      -0.24725E+00       0.28555E+01
      0      1       0.11499E+02       0.76527E-03      -0.23282E+01      -0.27383E+02       0.12240E+01      -0.95609E+01
      0      1       0.32153E+01       0.77888E-04       0.12086E+01       0.15723E+02       0.25085E+01      -0.21591E+02
      0      1       0.76468E+00       0.20697E-04      -0.25794E+01      -0.33943E+02      -0.17471E+00       0.86309E+00
      0      1      -0.59481E+01      -0.42612E-03      -0.59641E+00      -0.71308E+01       0.30410E-01      -0.91086E+00
      0      1      -0.32012E+01      -0.32163E-03       0.19929E+00       0.19301E+01       0.17125E+01      -0.15556E+02
      0      1       0.14708E+02       0.83800E-03      -0.16964E+01      -0.23833E+02       0.23473E+01      -0.19468E+02
      0      1       0.36384E+01       0.25356E-03      -0.24324E+01      -0.31719E+02       0.10237E+00      -0.15674E+01
      0      1       0.35248E+01       0.22353E-03      -0.29788E+01      -0.37929E+02       0.88577E+00      -0.83313E+01
      0      1       0.68728E+01       0.42439E-03       0.56686E+00       0.52224E+01       0.17869E+01      -0.16033E+02
      0      1      -0.38597E+02      -0.35544E-04       0.80337E+00       0.10997E+02       0.11684E+01      -0.88068E+01
      0      1      -0.87956E+01      -0.82652E-03      -0.83098E+00      -0.13497E+02       0.98110E+00      -0.82225E+01
      0      1      -0.36081E+01      -0.28955E-03      -0.24537E+01      -0.29834E+02       0.15050E+01      -0.12572E+02
      0      1       0.11068E+02       0.53784E-03      -0.15753E+01      -0.19378E+02      -0.58556E+00       0.41273E+01
      0      1      -0.37238E+01      -0.31394E-03      -0.16861E+01      -0.19941E+02      -0.75545E+00       0.55048E+01
      0      1       0.10107E+02       0.56457E-03       0.34761E+00       0.34710E+01      -0.15457E+00       0.45609E+00
      0      1      -0.21405E+01      -0.28830E-03      -0.55078E+00      -0.81913E+01       0.89668E-01      -0.12382E+01
      0      1       0.85725E+00       0.84230E-04       0.27060E+01       0.34639E+02      -0.98582E+00       0.75806E+01
      0      1      -0.20543E+01      -0.10828E-03       0.13934E+01       0.19258E+02      -0.11309E+01       0.97378E+01
      0      1      -0.19965E+01      -0.19662E-03      -0.26995E+01      -0.34539E+02       0.27559E+01      -0.23446E+02
      0      1       0.11310E+01       0.10497E-03       0.28513E+00       0.19036E+01       0.24924E+00      -0.30120E+01
      0      1      -0.71337E+01      -0.45411E-03       0.26471E+01       0.33166E+02      -0.97822E+00       0.79224E+01
      0      1      -0.38729E+01      -0.39886E-03       0.27198E+01       0.35713E+02      -0.14645E+01       0.12320E+02
      0      1       0.33046E+01       0.32387E-03       0.87399E-01       0.49480E-01       0.24336E+01      -0.21997E+02
      0      1       0.10508E+02       0.77298E-03       0.26038E+01       0.34202E+02       0.26064E+01      -0.21504E+02
      0      1       0.16533E+02       0.78058E-03       0.24413E+01       0.27907E+02      -0.26850E+01       0.22380E+02
      0      1       0.51015E+01       0.35813E-03      -0.15068E+01      -0.18238E+02       0.35505E+00      -0.33008E+01
      0      1       0.10998E+02       0.62567E-03      -0.52966E+00      -0.95322E+01       0.28868E+00      -0.27989E+01
      0      1       0.45067E+01       0.42488E-03       0.23398E+01       0.30025E+02      -0.22725E+01       0.19832E+02
      0      1       0.37198E+01       0.35537E-03      -0.23633E+01      -0.28819E+02      -0.70629E+00       0.68972E+01
      0      1       0.12475E+02       0.86673E-03       0.12061E+01       0.16297E+02       0.27008E+01      -0.23290E+02
      0      1       0.35929E+01       0.20827E-03       0.20597E+01       0.28460E+02       0.60731E+00      -0.50467E+01
      0      1       0.34686E+02       0.26481E-03      -0.13419E+01      -0.18708E+02       0.25949E+01      -0.22245E+02
      0      1      -0.92806E+01      -0.62507E-03       0.27399E+00       0.19066E+01       0.66185E+00      -0.68332E+01
      0      1       0.31581E+01       0.10041E-03       0.92359E+00       0.98931E+01       0.37628E-01       0.87877E+00
      0      1      -0.87263E+01      -0.49950E-03      -0.21412E+01      -0.26343E+02       0.21377E+01      -0.19191E+02
      0      1      -0.68075E+01      -0.43681E-03       0.59794E+00       0.52336E+01       0.21286E+01      -0.18802E+02
      0      1      -0.16768E+00       0.36000E-04       0.13576E+01       0.19604E+02      -0.16584E+01       0.13884E+02
      0      1       0.11653E+02       0.83058E-03       0.11150E+00      -0.81512E+00      -0.15911E+01       0.13903E+02
      0      1       0.10598E+02       0.55596E-03       0.13818E+01       0.19839E+02      -0.25705E+01       0.21679E+02
      0      1      -0.80308E+01      -0.66302E-03      -0.18704E+01      -0.21707E+02       0.26395E+01      -0.24305E+02
      0      1      -0.20130E+02      -0.59266E-03       0.24068E+01       0.32936E+02      -0.16151E+01       0.14163E+02
      0      1       0.43809E+00       0.17319E-04       0.10210E+01       0.14565E+02      -0.93540E+00       0.71873E+01
      0      1       0.51325E+01       0.33808E-03       0.28635E+01       0.34471E+02       0.56938E+00      -0.47654E+01
      0      1      -0.12432E+01      -0.69747E-04      -0.60619E+00      -0.10167E+02      -0.69674E+00       0.64189E+01
      0      1      -0.53261E+01      -0.40346E-03      -0.14506E+01      -0.17571E+02      -0.12037E+01       0.11011E+02
      0      1       0.10477E+02       0.76077E-03       0.22372E+01       0.28199E+02      -0.25241E+01       0.22275E+02
      0      1       0.78274E+01       0.47640E-03       0.17475E+01       0.19173E+02      -0.65988E+00       0.53533E+01
      0      1       0.40896E+01       0.33732E-03       0.21888E+01       0.26308E+02       0.23359E+01      -0.19002E+02
      0      1      -0.39330E+01      -0.40962E-03       0.20684E+00       0.31973E+01       0.13092E+01      -0.10072E+02
      0      1       0.70051E+01       0.43724E-03      -0.64353E+00      -0.67600E+01      -0.39521E+00       0.33547E+01
      0      1       0.11706E+02       0.76824E-03       0.47039E+00       0.46257E+01      -0.33721E+00       0.28213E+01
      0      1      -0.87851E+01      -0.46307E-03      -0.29814E+01      -0.38517E+02      -0.34906E+00       0.36427E+01
      0      1       0.17880E+02       0.73828E-03      -0.27983E+01      -0.33363E+02       0.12920E+01      -0.10534E+02
      0      1       0.29969E+01       0.99379E-04       0.17172E+01       0.20476E+02       0.27934E+01      -0.24703E+02
      0      1      -0.21766E+01      -0.10938E-03       0.21148E+01       0.28045E+02      -0.25701E+01       0.23222E+02
      0      1      -0.13233E+02      -0.79013E-03      -0.17618E+01      -0.21050E+02       0.18099E+00      -0.33577E+00
      0      1      -0.95254E+01      -0.80956E-03       0.22854E+01       0.29473E+02       0.25338E+01      -0.22133E+02
      0      1      -0.15628E+01      -0.92728E-04       0.22405E+01       0.29712E+02      -0.80081E+00       0.72254E+01
      0      1       0.26148E+01       0.17057E-03      -0.24435E+01      -0.32639E+02       0.12572E+01      -0.96888E+01
      0      1       0.11387E+02       0.58333E-03       0.11408E+01       0.16038E+02       0.25423E+01      -0.22417E+02
      0      1      -0.92901E+01      -0.63360E-03       0.66196E+00       0.90508E+01      -0.25740E+00       0.10114E+01
      0      1       0.66876E+00       0.95194E-06       0.24503E+01       0.29322E+02       0.17756E+01      -0.15955E+02
      0      1       0.10539E+02       0.52809E-03      -0.28696E+01      -0.34341E+02      -0.94146E+00       0.71840E+01
      0      1       0.97750E+01       0.50314E-03      -0.21839E+01      -0.25615E+02       0.24703E+01      -0.20730E+02
      0      1       0.30767E+01       0.23147E-03      -0.27380E+00      -0.17316E+01       0.10005E+01      -0.93606E+01
      0      1      -0.75989E+01      -0.48513E-03       0.61169E+00       0.93805E+01       0.55860E+00      -0.59681E+01
      0      1       0.10457E+02       0.48282E-03       0.13192E+01       0.19255E+02      -0.85280E+00       0.74361E+01
      0      1       0.18803E+02       0.72589E-03       0.27774E+01       0.33712E+02      -0.66399E+00       0.54910E+01
      0      1      -0.79962E+01      -0.53936E-03       0.75404E+00       0.86530E+01       0.15856E+01      -0.13497E+02
      0      1      -0.48803E+01      -0.41125E-03      -0.59909E+00      -0.54574E+01       0.20059E+01      -0.18432E+02
      0      1       0.19552E+02       0.71316E-03       0.23659E+01       0.30298E+02      -0.15111E+01       0.11751E+02
      0      1       0.40477E+01       0.40890E-03       0.16463E+01       0.19846E+02      -0.14112E+01       0.12400E+02
      0      1       0.60376E+01       0.45274E-03      -0.79157E+00      -0.95441E+01       0.11292E+01      -0.10145E+02
      0      1       0.64139E+01       0.45349E-03       0.23382E+01       0.30523E+02      -0.11864E+01       0.94648E+01
      0      1      -0.20939E+02      -0.57510E-03       0.80339E+00       0.10794E+02       0.18566E+01      -0.15997E+02
      0      1      -0.13036E+02      -0.75695E-03       0.11835E+01       0.15607E+02      -0.23444E+01       0.21932E+02
      0      1       0.64780E+01       0.43828E-03      -0.21580E+01      -0.29636E+02      -0.20610E+01       0.17201E+02
      0      1       0.81754E+01       0.47009E-03       0.35047E+00       0.18527E+01       0.26113E+01      -0.23052E+02
      0      1       0.10457E+02       0.54139E-03      -0.20636E+01      -0.23788E+02       0.12571E+01      -0.10112E+02
      0      1       0.24466E+02       0.57100E-03      -0.93853E+00      -0.14254E+02       0.19011E+00      -0.18896E+01
      0      1       0.10385E+02       0.70762E-03      -0.86610E+00      -0.11603E+02       0.31322E+00      -0.18156E+01
      0      1       0.11159E+02       0.74570E-03       0.10182E+01       0.13945E+02       0.12565E+01      -0.10207E+02
      0      1      -0.82664E+01      -0.63753E-03       0.82011E+00       0.10900E+02      -0.24454E+01       0.23078E+02
      0      1       0.27305E+01       0.22428E-03       0.10212E+01       0.10605E+02       0.20497E+01      -0.16604E+02
      0      1      -0.41814E+01      -0.37282E-03       0.97808E+00       0.11836E+02      -0.11725E+01       0.88899E+01
      0      1       0.39120E+01       0.27518E-03      -0.25547E+00      -0.62100E+01      -0.80965E+00       0.64069E+01
      0      1      -0.85262E+01      -0.55995E-03      -0.15785E+01      -0.20067E+02       0.25554E+01      -0.24374E+02
      0      1      -0.39247E+02      -0.16299E-04      -0.18566E+01      -0.21441E+02       0.32061E-01       0.59089E+00
      0      1      -0.88689E+00      -0.76154E-04      -0.18031E+01      -0.23058E+02      -0.53614E+00       0.41712E+01
      0      1      -0.20379E+02      -0.59004E-03       0.22099E+01       0.26542E+02       0.23671E+01      -0.22012E+02
      0      1      -0.22939E+01      -0.99185E-04      -0.12001E+01      -0.13606E+02      -0.20419E+00       0.29083E+01
      0      1       0.81677E+01       0.50197E-03       0.21150E+01       0.27781E+02       0.12528E+01      -0.11033E+02
      0      1      -0.53798E+01      -0.42385E-03      -0.24111E+01      -0.31813E+02      -0.11860E+00       0.12795E+00
      0      1       0.23116E+02       0.61124E-03      -0.25406E+00      -0.27221E+01      -0.16716E+01       0.12565E+02
      0      1       0.15754E+02       0.81464E-03       0.16750E+01       0.22530E+02      -0.21449E+01       0.16604E+02
      0      1      -0.19432E+02      -0.61470E-03       0.21060E+00       0.38043E+01      -0.20546E+01       0.19322E+02
      0      1      -0.20019E+02      -0.60032E-03      -0.22007E+01      -0.26216E+02      -0.15198E+01       0.13144E+02
      0      1      -0.56565E+01      -0.38461E-03      -0.23844E+01      -0.28196E+02       0.10662E+01      -0.93650E+01
      0      1      -0.29722E+01      -0.19151E-03       0.17493E+01       0.19938E+02       0.25248E+01      -0.22781E+02
      0      1      -0.31822E+01      -0.36406E-03       0.75442E+00       0.88505E+01      -0.70932E-01       0.20882E+01
      0      1       0.41604E+01       0.29026E-03      -0.22904E+01      -0.28067E+02      -0.97001E+00       0.69895E+01
      0      1       0.47047E+01       0.39024E-03       0.96646E+00       0.14341E+02       0.24723E+01      -0.21265E+02
      0      1       0.11625E+02       0.88296E-03       0.11337E+01       0.15807E+02      -0.85606E+00       0.78012E+01
      0      1      -0.93042E+01      -0.51199E-03      -0.33537E+00      -0.53585E+01       0.63545E+00      -0.43402E+01
      0      1       0.11533E+02       0.80982E-03      -0.74403E+00      -0.83821E+01       0.24870E+01      -0.21670E+02
      0      1      -0.31233E+01      -0.33475E-03       0.29793E+01       0.36021E+02      -0.46789E+00       0.43571E+01
