  0.200000000000000E+06       1
    1000
  0.849901155764610E+02
 -0.582022279565828E-03  0.100792516008848E-02  0.338132478828599E-03  0.742951364061126E-03 -0.935727013820370E-07  0.689578075463797E+00       0
 -0.210665731939958E-02 -0.147093869715854E-03 -0.191966681773325E-03 -0.253762491703875E-02  0.614999443856598E-07  0.689577776696074E+00       0
  0.246184945741928E-02  0.277440256054812E-03 -0.284202772315494E-03  0.847962016348447E-03 -0.564645839951965E-07  0.689577583420974E+00       0
  0.147804880766539E-02 -0.505898667133938E-03 -0.200607399618195E-02  0.575111539119364E-03 -0.263768426570552E-07  0.689577990709061E+00       0
  0.113074265676575E-02  0.898115033993522E-03  0.533848751632646E-04 -0.294970437843096E-03 -0.444586748228805E-07  0.689577577526632E+00       0
  0.107444075604948E-03  0.572187677993027E-03  0.559213556746306E-03 -0.140030615260902E-02  0.667909082294922E-07  0.689578080437907E+00       0
  0.283416326284048E-02 -0.855548234308807E-03 -0.750977302297879E-03  0.147090892024659E-02  0.389380997811918E-07  0.689577883005474E+00       0
 -0.507168501486602E-03 -0.512023450435940E-03  0.751432670620969E-03 -0.107017576124759E-02  0.669751046352100E-07  0.689577803584489E+00       0
  0.161587550612649E-02  0.697290065908743E-03 -0.155940801144535E-02  0.220009345236205E-02  0.778994646592484E-07  0.689577747071288E+00       0
  0.165014971571982E-03 -0.696071023235335E-03  0.125909341257207E-02  0.496832526746916E-03  0.825123910823811E-07  0.689577592894267E+00       0
 -0.132064348225436E-02 -0.435059539319423E-03 -0.126502581495250E-02 -0.818979644257618E-03  0.789081111009014E-07  0.689577942804382E+00       0
 -0.331226550826793E-03 -0.139445716226519E-02  0.242709451002121E-02  0.227992459220307E-02  0.388043162132416E-08  0.689577819505649E+00       0
 -0.161764629805204E-02  0.984595516274977E-03  0.102088247728882E-02 -0.214882709451231E-02 -0.858471064989686E-07  0.689577711883552E+00       0
 -0.171993542399632E-03  0.256899645131589E-02  0.101749826956324E-02  0.717329859200195E-03 -0.235591915730480E-07  0.689577674677666E+00       0
 -0.521722784050101E-03 -0.214245384890390E-02  0.113865795225863E-03 -0.330199593804858E-03 -0.129321522453828E-06  0.689577753550843E+00       0
 -0.114848496679228E-02 -0.216320618559707E-03  0.269849530538262E-03  0.185637628355036E-02  0.963408893959285E-07  0.689577815123308E+00       0
 -0.228301020587598E-02 -0.998378070706699E-04  0.168467029800863E-03 -0.126521641163471E-02  0.879975381522008E-07  0.689577651693481E+00       0
 -0.302656998760857E-02 -0.258029892246917E-03  0.161118900400320E-02 -0.124141602443303E-02 -0.530134337559216E-07  0.689577792530488E+00       0
 -0.140972343787770E-02  0.969376757223699E-03 -0.251366006839844E-02 -0.191652988035897E-02 -0.295754874671461E-07  0.689577814365605E+00       0
 -0.497727109514320E-03  0.432833052664598E-03 -0.163345110793461E-02  0.104379141689446E-02  0.897400168916661E-07  0.689577961044251E+00       0
 -0.889365656075056E-04 -0.169384531733320E-02 -0.797426214263414E-03 -0.182748406321387E-02  0.969593042338498E-07  0.689577714676546E+00       0
 -0.123962396876444E-02  0.471423020474939E-03 -0.114529113359898E-02  0.209925292757626E-02 -0.109018382089236E-06  0.689577778116379E+00       0
 -0.183796456720080E-02  0.127774628785963E-02 -0.264216784823929E-03 -0.121166780091050E-02  0.388262739257878E-07  0.689577554432716E+00       0
 -0.583214484391512E-03 -0.725951938685023E-06 -0.704244514277641E-04 -0.192072803352485E-02  0.945942115030273E-07  0.689577862049023E+00       0
  0.213298267454296E-03  0.976586784180764E-03  0.143319139488657E-02  0.174761312925925E-02 -0.107025501327053E-06  0.689577885369422E+00       0
 -0.857146213222040E-03 -0.345823898392680E-03  0.224426639108516E-02 -0.167800550287566E-02  0.108484676943312E-07  0.689577948653928E+00       0
 -0.109052760075146E-02 -0.610301894111808E-03  0.812891558910852E-04  0.120782502258890E-02 -0.582055373841606E-07  0.689577763637809E+00       0
 -0.254987372799221E-02  0.796815229082796E-03 -0.206601389346981E-03 -0.643989459188968E-03 -0.416833776394250E-07  0.689577737658308E+00       0
  0.218724421240175E-02  0.254906790931010E-03  0.305591590219373E-02  0.122221637433486E-02 -0.246368803532047E-08  0.689577780816404E+00       0
  0.557152748548217E-03 -0.963662967335380E-03  0.157709615444804E-02  0.789231768970112E-03  0.928949769571839E-07  0.689577738997554E+00       0
 -0.414072950543027E-04 -0.184576596464766E-02  0.129298292106336E-03  0.104881180616331E-02  0.101170430149761E-06  0.689577738738442E+00       0
 -0.239743883245076E-02 -0.554705430365501E-04 -0.323275192905554E-03  0.719850829415945E-03 -0.368826597345627E-07  0.689577569153046E+00       0
  0.125118158264784E-02 -0.326019152157951E-03 -0.314841563502548E-02 -0.871341651655214E-03 -0.286901570589226E-08  0.689577666266215E+00       0
 -0.168504745178851E-02 -0.514269595225282E-04 -0.135010850983655E-02  0.128525147608989E-03 -0.925028420416887E-07  0.689577779728983E+00       0
  0.421409847755919E-03 -0.463412438218896E-03 -0.345037838398440E-02  0.559374620702537E-05 -0.165850347478190E-07  0.689577610212152E+00       0
  0.553005642798650E-03  0.119447069144875E-02 -0.948617659279309E-03 -0.159642383499695E-02  0.129486679931486E-06  0.689577769144771E+00       0
  0.253182162472525E-03 -0.146877863391984E-02  0.304666094280584E-02  0.100668424304007E-03 -0.194511690621187E-07  0.689577771295971E+00       0
  0.179729310337037E-03  0.149889084586519E-02 -0.181344380002721E-02  0.102505170637602E-02 -0.106427427895809E-06  0.689577750699415E+00       0
  0.192248751778831E-03 -0.253825202421527E-03 -0.248843940743146E-02  0.177065066060912E-02  0.836804213251149E-07  0.689577782793749E+00       0
 -0.144201094751677E-02  0.127477452243689E-02  0.271169377841934E-02  0.857849570923263E-03 -0.670090701562861E-07  0.689577785098058E+00       0
  0.562454648389817E-03 -0.263385481738099E-03 -0.139699035219080E-02  0.785671718106135E-03  0.901754611517743E-07  0.689577740891943E+00       0
 -0.309012759996038E-02 -0.790540048501803E-03  0.995158254030405E-04 -0.183927535337240E-02 -0.118345260581592E-07  0.689577760813899E+00       0
  0.106231114820892E-02 -0.554589241754227E-03 -0.290856771509338E-03 -0.189978938662059E-02  0.104322915536704E-06  0.689577711378220E+00       0
 -0.772738656080739E-03 -0.953714714428043E-03  0.767865763971840E-03  0.673268188434656E-03  0.613265733723189E-07  0.689578032092903E+00       0
  0.118641957615449E-02  0.133999910271849E-02 -0.121921836580598E-02  0.222039722811305E-02  0.213424720482325E-07  0.689577939656553E+00       0
  0.911106360135287E-03 -0.514078177212592E-03  0.928838897046326E-03  0.144339066910943E-02  0.457095820949356E-07  0.689577789870875E+00       0
  0.251421822124777E-03  0.878467583754308E-03  0.347417031022198E-03 -0.493377503373096E-03 -0.184116195798941E-07  0.689577889211546E+00       0
  0.463276815011153E-04  0.187877913161141E-02 -0.254477233134350E-02  0.381654596775180E-03 -0.725262826831211E-07  0.689577876334022E+00       0
 -0.117390222313539E-02  0.566743003124481E-03  0.532250100928180E-03  0.209949062700931E-02 -0.153196055734181E-07  0.689577605162339E+00       0
  0.110637207455073E-02 -0.207170777114385E-02  0.292016653770926E-03 -0.395296732090824E-03 -0.873745422422873E-07  0.689577642749792E+00       0
  0.228103852923343E-02 -0.162839000810298E-02  0.211091224896035E-02  0.164823914557218E-03  0.704172449691577E-07  0.689577882489623E+00       0
  0.135838746478190E-02  0.110557392207965E-02  0.353555054938063E-03 -0.102088309518569E-02 -0.348496978904527E-07  0.689577828502218E+00       0
  0.179098122075857E-03  0.172470222844479E-02 -0.138887475853882E-02  0.135400693199065E-02  0.353231308415996E-07  0.689577990556145E+00       0
  0.367900276366337E-02 -0.776826765240871E-03  0.677755852738984E-03  0.906840766426533E-03 -0.474520480423860E-07  0.689577783679517E+00       0
 -0.619569469291411E-03  0.194137478552914E-03 -0.323375908018289E-02 -0.188324974906785E-02 -0.376240449517040E-07  0.689577868072674E+00       0
 -0.893076274929580E-03  0.168035737842247E-02  0.611682942571224E-03 -0.116191104277631E-02 -0.106239246683555E-07  0.689577884651330E+00       0
 -0.570707580072105E-04  0.157964916551342E-02 -0.703018296654038E-03 -0.189057049969908E-02 -0.807196293827254E-07  0.689577778346546E+00       0
  0.150399356770417E-02 -0.140701684606879E-02  0.294080409754495E-03  0.575659306643974E-03  0.246424628335200E-08  0.689578051753843E+00       0
  0.120273451701463E-02  0.277155500574059E-03 -0.894997554875353E-03 -0.449306176121357E-03  0.719708204206044E-08  0.689577959355443E+00       0
  0.175700861649796E-02 -0.175963342324223E-02 -0.501353944863211E-03  0.105305907276309E-02  0.847545029073671E-07  0.689577840188181E+00       0
  0.811399456505503E-03  0.127135078049042E-02  0.166948319804596E-02  0.952744171170400E-03  0.243639367412709E-07  0.689577945666136E+00       0
 -0.966893293391749E-03  0.697179292567002E-03  0.131352218891979E-02 -0.934829533715989E-03 -0.860642962961228E-07  0.689578021340085E+00       0
  0.466351206919422E-04 -0.247387632126648E-03  0.113406222897462E-03  0.257426593469266E-02 -0.103383999185193E-06  0.689577710406037E+00       0
 -0.187878327326659E-02  0.320918704088467E-03  0.255329137975290E-02  0.111817423428213E-02  0.623419390925337E-07  0.689577979807762E+00       0
 -0.133672313342688E-02 -0.940544657754013E-04  0.341097537274285E-04  0.709538518384815E-03 -0.724554414246347E-07  0.689577520308147E+00       0
  0.114155686890362E-02 -0.171011587160114E-03 -0.247563678023551E-02 -0.672030243929730E-03  0.102502993354153E-06  0.689577915986738E+00       0
  0.125871891547024E-03 -0.336513616104997E-03  0.283103943026015E-02 -0.212974327140744E-03 -0.103931047750352E-06  0.689577753109060E+00       0
  0.862389349704951E-03  0.481420449090816E-03 -0.117990321593144E-02 -0.218305184750030E-03  0.441328558468574E-07  0.689577788272390E+00       0
 -0.355776171095582E-03 -0.133753296858555E-03 -0.817996045269141E-04  0.293699692620308E-02 -0.475317864326455E-07  0.689577687122346E+00       0
 -0.185829358290527E-02 -0.512514726662278E-03 -0.117822062693041E-02  0.221409382157136E-02  0.505417569637923E-07  0.689577666426972E+00       0
 -0.101067663861686E-02 -0.996925556950041E-03 -0.259772051839301E-02 -0.237458428316922E-03  0.325002463923534E-07  0.689577643042487E+00       0
 -0.338722684318760E-02 -0.631057489515693E-03 -0.100969567081696E-02 -0.683533218073675E-03 -0.568600999765599E-07  0.689577683048266E+00       0
 -0.434091757002870E-03 -0.247256502979850E-02 -0.413645374190226E-03  0.703168490639161E-03 -0.712120556475940E-07  0.689577836325981E+00       0
  0.107740050706286E-02 -0.538910534616855E-03  0.223220134751113E-03  0.122853659680218E-02 -0.103493862574377E-06  0.689577865479844E+00       0
  0.137334978752655E-02  0.829793777423263E-03 -0.154249509209826E-02 -0.570833396450562E-04 -0.729660476134903E-07  0.689577751436890E+00       0
  0.112705413145448E-02  0.167322414178349E-02 -0.171416061698139E-02  0.117091166767983E-02 -0.108557877415824E-06  0.689577854026260E+00       0
  0.256932967128407E-02  0.109607314876789E-02  0.184120871548385E-03  0.820552354251671E-03  0.250887693175431E-07  0.689577835707084E+00       0
  0.129434901394822E-02 -0.190585912074206E-02 -0.450594565530933E-03  0.332236493416940E-04 -0.180129598389136E-07  0.689577554564185E+00       0
 -0.851446314334813E-03  0.242619996946749E-02  0.180164440597096E-02 -0.772413450497423E-04  0.205872521516156E-07  0.689577696348700E+00       0
 -0.161015659916946E-02  0.762404562573553E-03 -0.176582830300548E-02 -0.640974349184770E-03 -0.695223667370531E-07  0.689577877709935E+00       0
 -0.175196898191929E-03 -0.109000760806710E-02 -0.188332951967602E-04  0.152220637336243E-02  0.854254431163543E-07  0.689577953593452E+00       0
 -0.127153790397271E-02 -0.113835976918598E-02  0.526457188481081E-03  0.114160073580839E-02  0.123182831119740E-06  0.689577821050796E+00       0
 -0.914400017525339E-03  0.837813025508335E-03 -0.470374941615813E-03  0.258308094501213E-02 -0.297511990802988E-07  0.689577646872232E+00       0
 -0.104494543538986E-02 -0.168652000930884E-02 -0.178027708064038E-02 -0.121975415110997E-02 -0.325506815096230E-07  0.689577891649783E+00       0
 -0.135219555284854E-02 -0.776729918078268E-03 -0.357348278464580E-03  0.335630128370199E-04 -0.552633375113184E-07  0.689577629082862E+00       0
  0.990005462617700E-03 -0.209406693701999E-02 -0.458226733136672E-03 -0.182398046186381E-02 -0.225977882503840E-07  0.689577673669275E+00       0
 -0.162409325056492E-02  0.941392419697491E-04  0.212233176397125E-03 -0.324561882646955E-03 -0.593664825960576E-07  0.689577531369913E+00       0
 -0.307340795397472E-03  0.886329026500677E-03  0.424633908970196E-03 -0.247684608814925E-02  0.236945176037574E-07  0.689577653013263E+00       0
 -0.184612220878318E-02  0.535159105181067E-03 -0.262249957322688E-02 -0.782255848460182E-03  0.452060191456832E-07  0.689577660331160E+00       0
 -0.197786111423013E-02  0.720963870708635E-03  0.117601698081633E-02  0.114267025036546E-02  0.610396028743108E-07  0.689578012877232E+00       0
 -0.105287280427086E-02  0.161112357831043E-02 -0.924625887080911E-03 -0.151437542181241E-02  0.997970156634280E-09  0.689577604258892E+00       0
 -0.158738007274031E-02  0.982750650164453E-04 -0.147509271304784E-02  0.690818408426860E-04 -0.316634780715808E-07  0.689577528956786E+00       0
 -0.123377729231159E-02 -0.173398874747272E-02 -0.786962365145343E-03  0.672747460963988E-03  0.636464780023116E-07  0.689577897263767E+00       0
 -0.211803038782622E-03 -0.211914974024571E-02  0.269029447946553E-02 -0.583942348799870E-03 -0.116657638763234E-07  0.689577880851041E+00       0
 -0.143889404412455E-03  0.227662885153583E-02  0.156997510012015E-02  0.819165981603217E-03 -0.543828696759058E-07  0.689577756869840E+00       0
  0.143719216558676E-02  0.221804216845610E-03 -0.173594941070017E-02  0.191876226228594E-02  0.215934517983464E-07  0.689577649056221E+00       0
 -0.261387568421633E-02 -0.786126040596268E-03 -0.157170754602249E-03 -0.133960411800777E-02 -0.872696313447579E-07  0.689577693131137E+00       0
 -0.114663373725527E-02  0.122297720833444E-02 -0.966864357591213E-03  0.156032109850733E-02  0.929025608389734E-07  0.689577970200738E+00       0
  0.232989359521415E-02  0.467988572603664E-03  0.193469509246410E-02  0.778039371162091E-04 -0.110288842958643E-06  0.689577857876490E+00       0
 -0.126596003140569E-02 -0.582351242113285E-03 -0.274253603249025E-02  0.137531578542069E-02 -0.540398787055797E-07  0.689577902277351E+00       0
  0.785232141123983E-03 -0.161102590732786E-02  0.139737785318346E-03 -0.223100268002651E-02  0.439883875102018E-07  0.689577830404065E+00       0
  0.921318839950545E-03  0.366609692393043E-03 -0.193028363418666E-02 -0.893243506559677E-03  0.852481418289185E-07  0.689577675516086E+00       0
  0.179500563902085E-02 -0.187409788583206E-02 -0.210163472279352E-02 -0.535296603860135E-03 -0.461661978381882E-07  0.689577890767474E+00       0
 -0.214119335603018E-02 -0.310073135739249E-03 -0.209748656158199E-02  0.100698144169660E-02 -0.204243494219693E-07  0.689577875395341E+00       0
  0.278943691170874E-02  0.203740621035986E-02 -0.152672310403492E-02 -0.245932347782109E-03  0.197225292011379E-07  0.689577750374227E+00       0
 -0.245418776526925E-02  0.110644836326927E-02  0.177511829424921E-02 -0.279010982473920E-03  0.394485618593372E-07  0.689577631392995E+00       0
 -0.618907614240801E-04 -0.202394073903277E-02  0.887665200306411E-03  0.135372797925113E-02 -0.394633535603382E-08  0.689577786300677E+00       0
  0.678380611444862E-04  0.445069282270925E-03 -0.923478056417946E-03 -0.131258586758962E-03  0.109086052763528E-06  0.689577627708316E+00       0
  0.101594710157902E-02 -0.952969827456803E-03 -0.128359726855594E-02 -0.524882597310514E-03  0.741725224222376E-07  0.689577779133698E+00       0
 -0.109215009937302E-02 -0.676171273308619E-03  0.107959512558206E-03 -0.305065048923433E-04 -0.240453705135191E-07  0.689577781577901E+00       0
 -0.189263213396781E-02  0.249686005954915E-02  0.796354126496425E-03  0.124524055658163E-02  0.137029953073341E-07  0.689577796469194E+00       0
 -0.290924600203960E-02  0.340459855864975E-03  0.424849046583991E-03  0.383527916707473E-03 -0.296262865288142E-07  0.689577948278888E+00       0
  0.100798209501877E-02  0.548138455061282E-03 -0.440674840518471E-03 -0.158189642113361E-03 -0.356842534789952E-07  0.689578049400671E+00       0
  0.324561539545175E-02 -0.165449016845748E-03 -0.933736776026204E-03 -0.151849464509569E-02 -0.827589019830868E-08  0.689577846415213E+00       0
 -0.435421701451181E-03 -0.213331173758234E-03 -0.113337952525256E-02 -0.761145410017386E-03  0.477389624833135E-07  0.689577901042079E+00       0
 -0.158920150366369E-02  0.393893229741861E-04 -0.754481395783297E-03 -0.191064565446945E-02 -0.339571724336537E-07  0.689577778072027E+00       0
 -0.316422503631468E-02 -0.993542388368007E-03  0.468445440584068E-04  0.149799630668410E-02  0.472970022405830E-08  0.689577886085803E+00       0
  0.210912833698832E-02  0.188612292031348E-02 -0.121527501751739E-02  0.792334456105126E-03 -0.412455310927130E-07  0.689577725867068E+00       0
  0.395555196879337E-03  0.135260045026275E-03 -0.436208275239320E-03  0.167210178744144E-02  0.917209813525102E-07  0.689577707928459E+00       0
  0.250768449304149E-03 -0.117799067828325E-02 -0.172836718712052E-02  0.559912331841234E-03 -0.455043598404056E-07  0.689577628562094E+00       0
  0.480938749666406E-03  0.628732739132228E-03  0.307946390572281E-02 -0.185471995678375E-02 -0.613594401776379E-08  0.689577722006817E+00       0
 -0.193951286716041E-04  0.220946015437082E-02 -0.125772889641106E-02 -0.151862171910794E-02  0.316597697634519E-07  0.689577917954444E+00       0
  0.140249925084014E-02  0.485421987118045E-03  0.940690698158387E-03  0.642984284085336E-03 -0.517400779854347E-07  0.689578028293348E+00       0
  0.492317370202874E-04 -0.173708711806830E-02  0.142426047298097E-02  0.620443503217467E-03  0.521717862600235E-07  0.689577586240979E+00       0
 -0.186428030281059E-02 -0.572693927264377E-03  0.738777116246473E-03 -0.533365834546080E-03 -0.905312317386611E-07  0.689577702100189E+00       0
  0.334600774670832E-03 -0.110064132653756E-02  0.319160681650729E-02  0.911306858243387E-03 -0.665350576907859E-07  0.689577925721270E+00       0
  0.150842719849996E-02  0.913846875322363E-03 -0.775332960322196E-04 -0.367662989566156E-03  0.253383509869002E-07  0.689577558221675E+00       0
  0.130242926038122E-02 -0.179140897345250E-02  0.872624159179740E-03  0.373705798317443E-03  0.914132103673368E-07  0.689577813663777E+00       0
  0.308092470150769E-02  0.112063256818744E-02 -0.785257224631298E-03  0.135483564154426E-02  0.988567825946701E-08  0.689577743363014E+00       0
  0.801736017089848E-03 -0.134377095644849E-03  0.519041151634454E-03  0.442108832553306E-03 -0.661102715313925E-07  0.689577622142782E+00       0
  0.273548496293665E-02  0.382890223758417E-03  0.515358075662014E-03 -0.139138313404760E-02 -0.581709366094247E-07  0.689577851961587E+00       0
 -0.376475125970169E-03 -0.206589914428240E-02  0.342656550956430E-04 -0.293086384688120E-03 -0.169554997522277E-07  0.689577893246809E+00       0
 -0.134605626134666E-02 -0.634998292517939E-03  0.135827675583472E-03 -0.169748849545324E-02 -0.180236515751267E-07  0.689578028702355E+00       0
  0.170548183824598E-02 -0.166902536742460E-02  0.195012543973738E-02 -0.929326419967173E-03  0.607415985484058E-07  0.689577819606345E+00       0
 -0.153446318396872E-02 -0.692158075189865E-03 -0.362141339239756E-03 -0.208572646214250E-02 -0.772161736158003E-07  0.689577702355771E+00       0
 -0.127051579098411E-03 -0.184594660265596E-02  0.146411620890094E-02 -0.896528559341181E-03 -0.411317961657426E-08  0.689578019483849E+00       0
  0.100721419934016E-02  0.220407218547209E-02  0.302803115148759E-03 -0.991349952222904E-03  0.221924010579185E-07  0.689577926076113E+00       0
 -0.609000663664104E-03  0.193098115511727E-02 -0.148203261187890E-02 -0.297940044849244E-03  0.209180895651480E-07  0.689577935505581E+00       0
  0.115344659621179E-02 -0.662542069376106E-03  0.614359361807255E-03 -0.906919585684923E-03  0.135358198240313E-06  0.689577853371769E+00       0
  0.203550988372248E-02  0.480321854040052E-03 -0.315775982734255E-03 -0.906321388660760E-03  0.565259786324058E-07  0.689577992400180E+00       0
  0.140921871570269E-02  0.201693778075025E-02  0.268815187490749E-03 -0.112066354718792E-02  0.599007016285873E-07  0.689577628052584E+00       0
 -0.107702118741736E-02 -0.735419893957842E-03  0.140639208679612E-02 -0.158954108489529E-02  0.566084253749124E-07  0.689577578230437E+00       0
  0.200856120702069E-02  0.220800321646876E-02 -0.741576123373137E-04  0.228640309527272E-03  0.875995224311118E-07  0.689577825933677E+00       0
 -0.633331476042924E-03 -0.110682107458797E-02 -0.343042630846274E-03  0.182619559977245E-02  0.474960306522708E-07  0.689577589286493E+00       0
 -0.207951039464043E-02  0.118324118269608E-02 -0.816884565278815E-03 -0.930638466533368E-03 -0.525846526544818E-07  0.689577719449489E+00       0
 -0.208283776915534E-02  0.118345286744163E-03  0.209869439023594E-02  0.153935707677867E-03  0.362070968607377E-07  0.689577847567474E+00       0
 -0.384690686203201E-03  0.112917636164586E-02  0.603045189738838E-03 -0.395881706409058E-03 -0.115097517138829E-06  0.689577972992721E+00       0
 -0.144838132349015E-03 -0.139339340165104E-02  0.973839462909964E-03 -0.397603603814925E-03  0.933489509128224E-07  0.689577822489911E+00       0
  0.144694623072757E-02 -0.118166312191253E-02 -0.202877483765384E-02 -0.112848772030070E-02  0.653893271784050E-07  0.689577756635665E+00       0
 -0.371077297015428E-03  0.161710068078588E-03  0.410596285108210E-03 -0.231045292140779E-02  0.488003750640920E-08  0.689577696439248E+00       0
  0.152561685392750E-02  0.755991154207645E-03  0.153081045797026E-02  0.158822015682964E-02 -0.333136058046181E-07  0.689577702116075E+00       0
 -0.115433656843355E-02  0.143982467479764E-02  0.112201355478772E-02  0.132331836795365E-02  0.673462596127228E-07  0.689577596812971E+00       0
 -0.149727178809044E-02 -0.187422333771350E-02  0.100360115098297E-02 -0.184048071656489E-02 -0.718487907652282E-07  0.689577829063451E+00       0
  0.356105881145659E-03 -0.369222098116960E-03  0.693431616995550E-03  0.249613920282357E-02 -0.725815329226219E-08  0.689577785446375E+00       0
 -0.347663236181309E-02 -0.152585159952400E-02  0.245725209619135E-03 -0.963616017933804E-03  0.945912513899498E-08  0.689577761513553E+00       0
 -0.512249334875935E-03  0.956539637108824E-03 -0.860533404994376E-03 -0.329232003252652E-03 -0.462180843749171E-07  0.689577924850992E+00       0
 -0.220315745018471E-02 -0.634970318239626E-03  0.157666834875940E-02 -0.496198345857677E-03 -0.376520490434696E-07  0.689577931495720E+00       0
 -0.970875312974859E-03  0.165214170938311E-02  0.492940292041131E-03  0.797486327674152E-03  0.728256118017601E-07  0.689577559186387E+00       0
  0.106311299720499E-02  0.156617136797730E-02 -0.275862080133538E-02  0.429067746112368E-03 -0.614586906354028E-07  0.689577897805159E+00       0
  0.111295999763401E-02 -0.692315997611364E-03  0.145732276064767E-02  0.226113672703803E-02 -0.399754685813444E-07  0.689577760687131E+00       0
 -0.293194044800862E-03  0.127901140919620E-02  0.579330494818299E-03 -0.212850946452866E-03 -0.217415775994666E-07  0.689577612777651E+00       0
  0.163739986336238E-02 -0.110245718564280E-03 -0.678968691850971E-04  0.150555144939191E-03 -0.278201791129100E-07  0.689577554484528E+00       0
 -0.587651954423297E-03 -0.702343357484924E-03 -0.147463866866624E-02 -0.202064917362174E-02  0.161241108860163E-07  0.689577801844877E+00       0
 -0.300680969882652E-02  0.295682415869071E-03 -0.482830869562451E-03  0.127053265913799E-02 -0.279011631478359E-07  0.689577748927711E+00       0
 -0.661664514437921E-03 -0.668589317426860E-03  0.193806653435163E-02  0.129697985374489E-02  0.751628793443331E-07  0.689577646098918E+00       0
 -0.221055164259959E-02 -0.923770030034918E-03  0.294033154663977E-02  0.232500596101388E-03 -0.281611585308186E-08  0.689577745154275E+00       0
 -0.252109007592888E-02  0.220356196087682E-02  0.853336639392703E-03 -0.241466512630417E-03  0.525751831552911E-07  0.689577888318689E+00       0
  0.237807876741652E-02  0.193275836448895E-03  0.210330606320455E-03 -0.116750927560287E-02 -0.525408024050299E-07  0.689577743680201E+00       0
