 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.58243E+00      -0.22836E-03      -0.16389E+01      -0.13177E+02      -0.81509E+00      -0.51090E+01
      0      1       0.84505E+00       0.99480E-04       0.12036E+01       0.13769E+02       0.54531E+00       0.33599E+01
      0      1      -0.13604E+01      -0.46986E-04       0.58584E+00       0.34757E+01       0.12783E+01       0.38559E+01
      0      1       0.18912E+01      -0.36494E-03      -0.83613E+00      -0.98287E+01      -0.94714E+00      -0.11509E+02
      0      1      -0.82153E+00      -0.18176E-03      -0.14681E+01      -0.14274E+02      -0.75502E+00      -0.94978E+01
      0      1       0.27104E+01      -0.62173E-04      -0.57760E+00      -0.10586E+02       0.23131E+00       0.29463E+01
      0      1       0.60688E-01       0.54729E-04       0.89510E+00       0.52748E+01       0.10786E+01       0.57715E+01
      0      1      -0.17061E+01       0.10871E-03       0.13856E+01       0.63686E+01      -0.93899E+00      -0.86015E+00
      0      1      -0.62091E+01       0.43167E-03      -0.68973E-01      -0.67670E+01       0.16028E+01       0.98467E+01
      0      1      -0.74511E+00       0.12570E-03      -0.12779E+01      -0.12808E+02       0.17096E+01       0.14133E+02
      0      1      -0.41950E+00       0.30712E-03       0.58015E+00       0.43547E+01       0.12761E-01       0.39151E+01
      0      1      -0.35262E+00      -0.18018E-03       0.17686E+01       0.15488E+02       0.16613E+01       0.17250E+02
      0      1       0.28423E+01      -0.28610E-03      -0.11988E+01      -0.11377E+02      -0.21164E+00       0.52197E+01
      0      1       0.20054E+01      -0.19138E-03       0.80739E+00       0.10165E+02      -0.46676E+00      -0.84385E+01
      0      1       0.40080E+01      -0.15087E-03      -0.79956E+00      -0.65203E+01       0.24966E+00       0.20738E+01
      0      1      -0.69892E+01       0.43106E-03      -0.10301E+00       0.10106E+01      -0.11614E+01      -0.12722E+02
      0      1      -0.37798E+01       0.43146E-03      -0.14823E+00       0.71990E+01      -0.91537E+00      -0.46719E+01
      0      1       0.36696E+01      -0.25604E-03      -0.23300E+00       0.23739E+01       0.45408E+00       0.10339E+02
      0      1      -0.29496E+01       0.27402E-03      -0.67706E+00       0.13552E+01       0.18882E+00       0.18690E+01
      0      1      -0.26736E+01       0.36440E-04       0.42133E+00       0.34965E+01      -0.18528E+01      -0.19103E+02
      0      1       0.61433E+00      -0.29149E-03      -0.29022E+00      -0.16854E+01      -0.48733E+00      -0.38622E+00
      0      1       0.89032E+00       0.14310E-03       0.16136E+01       0.16201E+02       0.10900E+01       0.26963E+01
      0      1      -0.31238E+01       0.42159E-03       0.93297E+00       0.12259E+02       0.31159E+00       0.75186E+01
      0      1      -0.55669E+00       0.35948E-03       0.36325E+00      -0.20403E+01      -0.85812E+00      -0.77905E+01
      0      1      -0.14596E+01       0.31362E-03       0.14473E+01       0.62748E+01       0.11366E+01       0.65484E+01
      0      1       0.18263E+00      -0.15424E-03      -0.40805E-01      -0.18176E+01      -0.13794E+01      -0.10913E+02
      0      1      -0.13350E+01       0.19776E-04       0.11632E+00       0.32045E+01      -0.82535E-01      -0.68484E+01
      0      1       0.12843E+01      -0.27201E-04       0.15300E+01       0.16265E+02      -0.10768E+00      -0.23795E+01
      0      1       0.10099E+01       0.15022E-03       0.11968E+01       0.88262E+01       0.12338E+01       0.93514E+01
      0      1       0.10425E+00       0.62637E-04      -0.13322E+01      -0.10877E+02      -0.15185E+01      -0.18236E+02
      0      1       0.57491E+00      -0.27132E-03       0.13419E+00      -0.17162E+01       0.58409E+00      -0.11702E+01
      0      1       0.60816E+01      -0.42922E-03       0.22170E+00      -0.29037E+01       0.79965E+00       0.32579E+01
      0      1      -0.37779E+01       0.45033E-03      -0.96291E+00      -0.49429E+01      -0.53281E+00      -0.50989E+01
      0      1       0.18881E+01      -0.22258E-03       0.47311E+00       0.14988E+01      -0.51388E-01      -0.21262E+01
      0      1       0.18064E+01      -0.23259E-03      -0.13486E+01      -0.16869E+02       0.15147E+01       0.75138E+01
      0      1       0.35443E+01      -0.29115E-03       0.87866E+00       0.39455E+01      -0.63159E+00      -0.37478E+01
      0      1      -0.29237E+00      -0.49437E-05       0.65561E+00       0.73149E+01       0.11343E+01       0.27188E+01
      0      1      -0.12972E+01       0.27794E-03       0.11715E+01       0.78431E+01      -0.12285E+01      -0.29273E+01
      0      1      -0.25495E+01       0.23434E-03      -0.52286E+00      -0.82840E+01      -0.13576E+00       0.53223E+01
      0      1      -0.15425E+00      -0.79998E-04       0.18207E+01       0.16915E+02      -0.38561E+00      -0.57996E+01
      0      1      -0.26014E+01       0.47655E-03      -0.10409E+01      -0.70151E+01       0.34239E+00      -0.10398E+01
      0      1      -0.27014E+01       0.66572E-04       0.47140E+00       0.34439E+01       0.14239E+01       0.82819E+01
      0      1       0.39879E+00      -0.18744E-03       0.95851E+00       0.58633E+01       0.92114E-01      -0.39284E+01
      0      1      -0.38196E+01       0.23917E-03       0.11741E+01       0.13077E+02       0.17116E+01       0.16682E+02
      0      1      -0.25052E+01       0.15861E-03       0.18374E+00       0.15574E+00      -0.14238E+01      -0.92508E+01
      0      1       0.11374E+01      -0.35527E-03      -0.12073E+01      -0.59481E+01       0.97795E+00       0.51625E+01
      0      1       0.69477E+01      -0.42368E-03      -0.12629E+01      -0.10826E+02      -0.12721E+01      -0.12640E+02
      0      1       0.38692E+01      -0.43160E-03      -0.11198E+01      -0.11094E+02      -0.35633E+00       0.36054E+01
      0      1      -0.60328E+00      -0.50572E-05      -0.12504E+01      -0.10320E+02       0.55176E+00       0.64698E+01
      0      1      -0.37938E+00      -0.19032E-03      -0.89607E+00      -0.40239E+01       0.10279E+01       0.26477E+01
      0      1      -0.11181E+01      -0.50727E-04      -0.12602E+01      -0.15153E+02      -0.11315E+01      -0.11430E+02
      0      1      -0.98215E+00       0.39500E-03       0.13036E+01       0.13215E+02      -0.15920E+01      -0.13834E+02
      0      1      -0.18527E+01       0.83672E-04      -0.14737E+01      -0.74717E+01      -0.75900E-02      -0.67442E+01
      0      1      -0.24250E+00      -0.26345E-03      -0.36742E+00      -0.32781E+01       0.14553E+01       0.14855E+02
      0      1      -0.45094E+01       0.15473E-03      -0.59640E+00      -0.63791E+01      -0.61552E+00      -0.12224E+01
      0      1       0.24748E+01      -0.26528E-03      -0.34933E+00      -0.64126E+01       0.14168E+01       0.77938E+01
      0      1       0.24747E+01      -0.30018E-03      -0.24716E+00      -0.76614E+01      -0.12217E+01      -0.34885E+01
      0      1      -0.10728E+01       0.67057E-04      -0.16476E+01      -0.11528E+02       0.53864E+00       0.11028E+02
      0      1      -0.76015E+01       0.48546E-03      -0.86394E+00      -0.29024E+01      -0.16114E+01      -0.13625E+02
      0      1      -0.36638E+01       0.25568E-03      -0.63858E+00      -0.11978E+02       0.24034E+00       0.84982E+00
      0      1      -0.48441E+01       0.45482E-03       0.90844E+00       0.13562E+02       0.52710E+00       0.21855E+01
      0      1       0.52768E+01      -0.46841E-03       0.40778E+00       0.81703E+01      -0.91633E+00      -0.75560E+01
      0      1      -0.34888E+01       0.43273E-03       0.19287E+01       0.21151E+02      -0.14270E+01      -0.68677E+01
      0      1       0.67047E+00      -0.36161E-04      -0.21821E+00      -0.42245E+01      -0.11078E+01      -0.85107E+01
      0      1       0.87394E+00      -0.20241E-03       0.22425E+00       0.39597E+01      -0.14455E+00       0.67223E+01
      0      1      -0.29116E+01       0.30299E-03      -0.27504E+00       0.60543E-01      -0.84164E+00      -0.13752E+02
      0      1       0.30024E+01      -0.20869E-03       0.67565E-01      -0.40437E+01      -0.63301E-01      -0.61494E+01
      0      1      -0.85488E+00       0.12660E-03       0.16272E+01       0.11831E+02       0.81465E+00       0.99391E+01
      0      1       0.52057E+01      -0.44395E-03      -0.67656E+00      -0.75228E+01      -0.65204E+00       0.25498E+01
      0      1       0.21942E+00       0.85772E-04      -0.11235E+01      -0.60834E+01      -0.57691E+00      -0.15622E+01
      0      1      -0.29256E+01       0.35568E-03       0.80485E+00       0.30139E+01       0.10692E+01       0.69049E+01
      0      1      -0.29763E+01       0.47768E-03      -0.70753E+00      -0.45318E+01       0.14932E+01       0.75910E+01
      0      1       0.38886E+00       0.15961E-03      -0.86574E+00      -0.38467E+01       0.18672E+01       0.20559E+02
      0      1       0.16510E-01      -0.77884E-04       0.79847E+00       0.13240E+00      -0.12121E+01      -0.77106E+01
      0      1      -0.27558E+01       0.11163E-03       0.18050E+01       0.16253E+02      -0.71657E-01       0.21426E+00
      0      1       0.66594E+01      -0.37718E-03       0.10443E+01       0.46740E+01      -0.58576E+00      -0.20358E+01
      0      1       0.16574E+01      -0.22058E-03      -0.86240E+00      -0.13679E+01       0.72371E+00       0.77492E+01
      0      1      -0.76827E+00       0.22081E-03      -0.12096E+01      -0.11295E+02       0.46511E+00       0.49080E+01
      0      1       0.43263E+01      -0.12948E-03       0.14720E+01       0.14501E+02      -0.83832E+00      -0.41686E+01
      0      1      -0.64899E+00      -0.29956E-04      -0.12077E+01      -0.39874E+01       0.16642E+01       0.14505E+02
      0      1       0.13702E+01      -0.22721E-03      -0.10213E+01      -0.69639E+01      -0.85360E+00       0.18789E+01
      0      1       0.38658E+01      -0.46216E-03       0.15880E+01       0.15901E+02      -0.30311E+00       0.29167E+01
      0      1       0.20454E+01      -0.17102E-03      -0.11574E+00       0.68704E+01       0.85170E-01      -0.28627E+01
      0      1      -0.57869E+01       0.36441E-03       0.15807E+01       0.14323E+02       0.12672E+01       0.42935E+01
      0      1       0.41777E+01      -0.43242E-03      -0.13143E+01      -0.12423E+02       0.70947E+00      -0.48745E+00
      0      1      -0.18253E+01       0.68630E-04      -0.67525E+00      -0.12365E+01      -0.12422E+01      -0.59801E+01
      0      1      -0.51062E+00       0.20261E-03       0.48723E+00       0.48957E+01      -0.13471E+01      -0.71837E+01
      0      1       0.16976E+01      -0.27869E-03      -0.17628E+01      -0.20614E+02       0.43702E+00       0.44264E+01
      0      1       0.20746E+01      -0.32614E-03       0.11925E+01       0.15679E+02      -0.67674E+00      -0.18305E+01
      0      1      -0.40800E+01       0.14439E-03       0.50688E+00       0.63188E+01      -0.78553E+00      -0.19581E+01
      0      1       0.18470E+01      -0.12827E-03       0.91048E+00       0.64747E+01      -0.13219E+01      -0.10523E+02
      0      1      -0.20040E+01       0.29601E-03       0.51297E-01       0.28781E+01      -0.12242E+01      -0.96075E+01
      0      1      -0.68096E+00       0.38774E-03      -0.10824E+01      -0.93535E+01      -0.27972E+00       0.26028E+01
      0      1      -0.73209E+00       0.19571E-03      -0.10547E+01      -0.71793E+01       0.17481E+01       0.14831E+02
      0      1      -0.43449E+01       0.26089E-03       0.61490E+00       0.61589E+01       0.41756E-01       0.62201E+01
      0      1       0.20318E+01      -0.32529E-03       0.92660E-01      -0.30903E+01      -0.15653E+01      -0.13657E+02
      0      1       0.83544E+00       0.34506E-04       0.94079E+00       0.46860E+01       0.13546E+01       0.95683E+01
      0      1       0.10234E+01      -0.19235E-03       0.11841E+01       0.11622E+02       0.12483E+01       0.51693E+01
      0      1       0.38062E+01      -0.11390E-03      -0.30181E+00      -0.48373E+01       0.53935E+00       0.20456E+01
      0      1      -0.71217E+00       0.27025E-04      -0.17083E+01      -0.14723E+02      -0.30027E+00      -0.42243E+01
      0      1      -0.31269E+01       0.22067E-03      -0.48834E+00      -0.21598E+01       0.13036E+01       0.77157E+01
      0      1       0.25616E+00      -0.12654E-03       0.54656E+00       0.12022E+02      -0.10383E+00       0.98122E+00
      0      1      -0.45562E+00       0.27535E-03      -0.82901E+00      -0.45684E+01       0.24200E+00       0.71958E+01
      0      1      -0.59632E+01       0.31114E-03      -0.17657E+01      -0.15704E+02      -0.22618E+00       0.88835E+00
      0      1       0.49101E+01      -0.35488E-03      -0.10734E+01      -0.10212E+02       0.35602E+00      -0.48619E+01
      0      1      -0.20039E+01       0.63488E-06      -0.10443E+01      -0.80155E+01       0.16756E+01       0.12368E+02
      0      1      -0.39973E+01       0.41848E-03      -0.10135E+01      -0.81719E+01      -0.17830E+01      -0.15091E+02
      0      1       0.61925E+00      -0.20980E-04      -0.92072E+00      -0.99606E+01      -0.76584E+00      -0.84058E+01
      0      1      -0.12703E+01       0.39852E-03      -0.35694E+00      -0.17169E+01      -0.46182E+00      -0.21188E+01
      0      1       0.28599E+01      -0.38042E-03       0.57147E+00       0.44225E+01      -0.78654E+00       0.25976E+01
      0      1       0.12735E+01       0.99019E-04      -0.64691E+00      -0.72901E+01       0.66473E+00       0.21799E+01
      0      1      -0.15908E+01       0.21835E-03       0.46926E+00       0.54618E+01      -0.25686E-01      -0.73091E+01
      0      1      -0.34839E+01       0.48750E-03      -0.41477E+00      -0.18220E+01      -0.15956E+00      -0.63129E+01
      0      1       0.21870E+01      -0.10708E-03      -0.17123E+01      -0.13265E+02       0.15393E+01       0.15510E+02
      0      1       0.91434E+00       0.14192E-03       0.24976E+00       0.11263E+00       0.51488E+00      -0.18315E+01
      0      1      -0.37423E-01       0.25985E-03       0.15896E+01       0.10714E+02      -0.17093E+01      -0.14496E+02
      0      1      -0.18882E+01       0.33384E-03      -0.12702E+01      -0.11004E+02       0.93214E-01       0.18653E+01
      0      1      -0.36352E+01       0.48280E-03      -0.61230E+00      -0.10940E+02      -0.50587E+00      -0.66454E+01
      0      1       0.40243E+01      -0.44825E-03       0.11090E+01       0.47020E+01      -0.15922E+01      -0.17215E+02
      0      1       0.35929E+01      -0.72167E-04      -0.10684E+01      -0.74035E+01       0.45714E+00       0.81531E+00
      0      1      -0.40186E+00       0.76868E-04       0.41400E+00      -0.19090E+01      -0.87860E+00      -0.20790E+01
      0      1      -0.46666E+01       0.47007E-03      -0.70106E+00      -0.13078E+02      -0.87882E+00      -0.60026E+01
      0      1      -0.42588E+01       0.25990E-03      -0.10911E+01      -0.11423E+02       0.64162E+00       0.98840E+01
      0      1       0.11742E+01      -0.39758E-03      -0.92885E+00      -0.60053E+01      -0.13183E+01      -0.10785E+02
      0      1       0.66874E+01      -0.43402E-03      -0.47245E+00      -0.17409E+01      -0.94291E+00      -0.10370E+02
      0      1      -0.24550E+01       0.15842E-03       0.14916E+01       0.14429E+02       0.10118E+01       0.44235E+01
      0      1      -0.15761E+00       0.16215E-03       0.12292E+01       0.16677E+02       0.15622E+01       0.13394E+02
      0      1      -0.13471E+01       0.10853E-03       0.43818E+00       0.95832E+01       0.22253E+00       0.30966E+01
      0      1       0.33245E+01      -0.43041E-03       0.10992E+01       0.81981E+01      -0.13751E+01      -0.17227E+02
      0      1      -0.35880E+01       0.23456E-03      -0.84768E+00      -0.25910E+01       0.95224E+00       0.78020E+01
      0      1       0.23033E+01      -0.63956E-04       0.54704E+00      -0.21672E+01      -0.11510E+01      -0.65667E+01
      0      1      -0.57543E+01       0.26384E-03       0.26234E+00       0.32789E+01       0.95641E-01       0.15382E+01
      0      1       0.12439E+01      -0.39961E-04      -0.28158E+00       0.12425E+01       0.10869E+01       0.89544E+01
      0      1       0.35524E+01      -0.16124E-03      -0.30873E+00       0.39821E+01       0.11212E+01       0.67703E+01
      0      1       0.55652E+00       0.10395E-03      -0.59826E+00      -0.93394E+01      -0.19922E+01      -0.19974E+02
      0      1      -0.41803E+01       0.16378E-03       0.84593E-01       0.18414E+01      -0.11649E+01      -0.52950E+01
      0      1       0.53746E+01      -0.43723E-03       0.96153E-01      -0.11618E+00      -0.19204E+00      -0.44098E+01
      0      1       0.51855E+01      -0.38311E-03       0.61982E+00       0.60392E+01       0.79426E+00       0.44898E+01
      0      1      -0.29299E+01       0.33754E-03      -0.84922E+00      -0.62411E+01      -0.22346E+00       0.58227E+01
      0      1      -0.14321E+00       0.13254E-03       0.38096E+00       0.66551E+01       0.34846E+00       0.98187E+01
      0      1      -0.23500E+01      -0.12023E-03       0.53311E+00       0.22667E+01       0.19730E+00       0.62194E+00
      0      1       0.70469E+00      -0.23040E-03      -0.13326E+01      -0.10972E+02      -0.38584E+00       0.19049E+00
      0      1      -0.46952E+01       0.20338E-03      -0.15652E+01      -0.14119E+02       0.13779E+01       0.79093E+01
      0      1       0.20288E+01      -0.19008E-03      -0.99911E+00      -0.61633E+01       0.14831E+01       0.10616E+02
      0      1       0.25833E+00      -0.11765E-03      -0.13801E+01      -0.48000E+01       0.11726E+01       0.10236E+02
      0      1       0.54782E+00       0.78213E-04      -0.12897E+01      -0.52509E+01       0.38396E+00       0.39560E+01
      0      1       0.35282E+01      -0.44430E-03       0.11851E+01       0.10132E+02      -0.57928E+00      -0.24482E+01
      0      1       0.26900E+01      -0.77846E-04       0.74518E-01       0.53727E+01       0.11349E+01       0.43484E+01
      0      1      -0.53046E+00      -0.64100E-04      -0.12172E+01      -0.11666E+02      -0.10837E+01      -0.80285E+01
      0      1      -0.16587E+00      -0.82905E-04      -0.12266E+01      -0.88777E+01      -0.27667E+00       0.24354E+01
      0      1      -0.17519E+01       0.38036E-03      -0.10317E+01      -0.34631E+01       0.34416E+00       0.40011E+01
      0      1      -0.28383E+01       0.95537E-04       0.10186E+01       0.77898E+01      -0.11018E+01      -0.84404E+00
      0      1       0.11551E+01       0.21341E-03      -0.69552E+00      -0.13175E+01      -0.56996E+00      -0.24010E+01
      0      1       0.83767E+00       0.28449E-03       0.17798E+01       0.15350E+02      -0.14916E+01      -0.12046E+02
      0      1       0.42803E+00       0.69095E-04      -0.66583E+00      -0.12834E+02      -0.35805E+00      -0.42427E+01
      0      1       0.13803E+01       0.12422E-03       0.14749E+01       0.10394E+02       0.14957E+01       0.10020E+02
      0      1      -0.11587E+01       0.22128E-03       0.12822E+01       0.15708E+02       0.83666E+00       0.39243E+01
      0      1      -0.11882E+01       0.29302E-03       0.77223E+00       0.78910E+01       0.15858E+01       0.11245E+02
      0      1      -0.16534E+01       0.30761E-04      -0.15804E+01      -0.12136E+02      -0.35101E+00      -0.42577E+01
      0      1       0.68381E+00      -0.78719E-04       0.10060E+01       0.67912E+01      -0.31385E+00       0.51518E+01
      0      1       0.52114E+00       0.26264E-03       0.37244E+00      -0.18172E+01      -0.98843E+00      -0.79728E+01
      0      1       0.75474E+01      -0.46428E-03       0.11207E+01       0.93659E+01       0.13791E+01       0.58814E+01
      0      1      -0.30792E+01       0.37346E-03      -0.56514E-02       0.69147E+01      -0.13200E+01      -0.93523E+01
      0      1      -0.19363E+01       0.23145E-03       0.12712E+01       0.12394E+02      -0.42143E+00       0.26375E+01
      0      1       0.38477E+01      -0.46734E-03      -0.97714E+00      -0.10091E+02       0.10649E+01       0.52249E+01
      0      1       0.36732E+01      -0.19776E-03       0.64902E+00      -0.19768E+00      -0.94626E+00      -0.56179E+01
      0      1       0.38933E+01      -0.15686E-03       0.92132E+00       0.90448E+01       0.43267E+00      -0.20878E+01
      0      1      -0.42780E+01       0.32736E-03      -0.11919E+01      -0.26507E+01      -0.12203E+01      -0.11823E+02
      0      1      -0.39486E+01       0.15849E-03       0.14022E+01       0.12849E+02      -0.59789E+00      -0.21093E+01
      0      1      -0.20473E+01       0.32798E-03       0.70693E+00       0.80736E+01       0.12766E+01       0.11740E+02
      0      1       0.56596E+00       0.24390E-03      -0.80204E+00      -0.94102E+01       0.60320E+00       0.26382E+01
      0      1       0.31020E+01      -0.10703E-03       0.14306E+01       0.69533E+01      -0.24905E+00      -0.46297E+01
      0      1      -0.18917E+01       0.35738E-03      -0.13761E+01      -0.15231E+02       0.15324E+01       0.12719E+02
      0      1       0.45909E+01      -0.28392E-03      -0.45755E+00      -0.41604E+01       0.84747E+00       0.91654E+01
      0      1      -0.14160E+01       0.23137E-03       0.93667E+00       0.13963E+01       0.12372E+01       0.53030E+01
      0      1      -0.55511E+01       0.30729E-03      -0.74898E+00      -0.29115E+01      -0.97065E+00      -0.71333E+01
      0      1      -0.81913E+00      -0.12166E-03       0.95492E+00       0.11424E+02      -0.17848E+00      -0.54207E+01
      0      1       0.69813E+01      -0.41343E-03       0.94932E+00       0.75892E+01      -0.13643E+00      -0.19616E+01
      0      1       0.15060E+01      -0.17693E-03       0.12363E+00       0.65110E+01       0.53383E+00       0.98687E+01
      0      1      -0.18126E+01       0.44082E-03       0.14408E+01       0.14028E+02       0.27868E+00      -0.54097E+00
      0      1      -0.24937E+01       0.17685E-03      -0.41733E+00       0.38922E+01       0.13447E+01       0.11600E+02
      0      1      -0.15329E+01       0.36812E-03      -0.95864E+00      -0.29933E+01      -0.93807E+00      -0.97153E+01
      0      1      -0.42929E+01       0.33556E-03       0.17136E+01       0.14419E+02      -0.73853E+00      -0.42856E+01
      0      1       0.58748E+01      -0.35168E-03       0.52559E+00       0.44344E+01       0.13362E+00       0.66570E+01
      0      1      -0.30655E+01       0.23842E-03       0.63800E+00       0.90897E+01       0.18446E+01       0.17209E+02
      0      1      -0.22449E+01       0.19560E-03      -0.10578E+01      -0.53496E+00      -0.14303E+00      -0.39174E+01
      0      1       0.46762E+01      -0.36679E-03      -0.76852E+00      -0.34025E+01       0.95572E+00       0.36168E+01
      0      1       0.15024E+01       0.53988E-05       0.43203E+00       0.16471E+01      -0.17039E+01      -0.18715E+02
      0      1      -0.58108E+01       0.46741E-03       0.37404E-01      -0.89180E+00      -0.78510E+00      -0.42798E+01
      0      1      -0.32071E+01       0.64948E-04      -0.58963E+00      -0.37685E+01       0.12722E+01       0.86329E+01
      0      1      -0.23236E+01       0.48742E-03      -0.33702E-01       0.39932E+01      -0.11805E+01      -0.12247E+02
      0      1      -0.11458E+01       0.30640E-03      -0.12813E+00      -0.19524E+01      -0.15682E+01      -0.94151E+01
      0      1      -0.19197E+01       0.29301E-03       0.20173E+00      -0.32812E+01      -0.62139E+00       0.19873E+01
      0      1      -0.15077E+01       0.19220E-03       0.66945E+00       0.64445E+01      -0.40726E+00       0.14374E+01
      0      1       0.57770E+00      -0.20968E-03       0.16033E+00      -0.24505E+01       0.12485E+01       0.13738E+02
      0      1       0.26263E+00      -0.22783E-03      -0.11304E+01      -0.94439E+01       0.91540E+00       0.17466E+01
      0      1      -0.92823E+00      -0.32493E-04       0.12046E+01       0.13146E+02       0.59253E+00       0.10844E+02
      0      1      -0.34366E+01       0.33383E-03       0.12883E+01       0.13337E+02       0.17055E+01       0.19604E+02
      0      1       0.50289E+01      -0.37578E-03       0.98610E+00       0.85880E+01       0.11479E+01       0.41076E+01
      0      1      -0.43366E+01       0.42490E-03      -0.15943E+01      -0.15754E+02      -0.50511E-01       0.62091E+01
      0      1       0.29011E+01      -0.21390E-03      -0.71286E+00      -0.77730E+01       0.34285E+00       0.52706E+01
      0      1      -0.46540E+00      -0.22625E-03       0.11056E+01       0.37432E+01       0.13443E+01       0.13743E+02
      0      1       0.34854E+01      -0.44454E-03       0.18632E+01       0.20847E+02      -0.10568E+01      -0.85299E+01
      0      1       0.16021E+01      -0.15012E-03       0.11413E+01       0.21650E+01       0.13915E+01       0.10609E+02
      0      1      -0.86252E+00       0.41739E-03      -0.13550E+00      -0.18304E+01       0.62878E+00       0.41789E+01
      0      1      -0.38994E+01       0.43624E-03       0.12815E+01       0.34587E+01       0.30042E+00       0.52937E+01
      0      1      -0.17567E+01       0.90850E-05      -0.14406E+01      -0.79074E+01       0.48766E+00       0.64726E+01
      0      1      -0.18719E+01       0.15030E-03       0.13616E+01       0.45329E+01       0.69978E+00       0.35533E+01
      0      1      -0.25628E+01       0.39285E-03       0.13603E+01       0.80383E+01       0.10578E+01       0.13758E+02
      0      1      -0.80581E+00       0.13370E-03      -0.15303E+01      -0.88959E+01       0.14168E+01       0.16406E+02
      0      1      -0.27384E+01       0.48697E-03       0.24864E+00       0.50994E+01       0.12831E+01       0.92512E+01
      0      1       0.17725E+01      -0.23022E-04      -0.40531E+00       0.44260E+00       0.42054E+00       0.63372E+01
      0      1      -0.47234E+00      -0.14542E-03      -0.12863E+01      -0.59499E+01       0.18175E+01       0.17884E+02
      0      1       0.29095E+01      -0.45940E-03       0.11012E+00       0.21704E+01       0.16554E+01       0.14457E+02
      0      1      -0.44211E+01       0.34218E-03      -0.54636E+00      -0.51664E+01       0.11310E+01       0.15630E+02
      0      1       0.50964E+01      -0.45350E-03       0.16942E+01       0.17750E+02       0.16905E+01       0.14510E+02
      0      1       0.43739E+01      -0.28960E-03      -0.21213E+00      -0.80685E+01       0.48658E+00       0.61298E+01
      0      1      -0.30943E+01       0.78305E-04      -0.67373E+00      -0.84778E+00      -0.12236E+01      -0.92472E+01
      0      1       0.49232E+01      -0.32603E-03      -0.86954E+00      -0.10600E+02      -0.12367E+01      -0.53621E+01
      0      1      -0.38146E+01       0.14784E-03       0.53816E+00       0.26401E+01       0.36751E+00       0.77599E+01
      0      1      -0.29830E+01       0.15345E-03      -0.35373E+00      -0.48073E+01      -0.68901E-01       0.51030E+01
      0      1      -0.26744E+01       0.26104E-04       0.44497E+00       0.35549E+01       0.40985E+00       0.91221E+01
      0      1      -0.73445E+00      -0.14211E-03       0.70263E+00       0.45992E+00      -0.46140E-01       0.41738E+01
      0      1       0.12283E+01      -0.15320E-03       0.18839E+01       0.20954E+02      -0.60131E-01       0.18943E+01
      0      1       0.15161E+01      -0.35044E-03      -0.14676E+01      -0.13312E+02       0.13364E+01       0.73139E+01
      0      1      -0.32149E+01       0.39402E-03       0.10844E+01       0.86263E+01       0.34897E+00       0.42385E+01
      0      1      -0.36247E+01       0.43860E-03       0.48689E+00       0.36269E+01      -0.15214E+01      -0.18174E+02
      0      1      -0.18918E+01      -0.13967E-03       0.26336E+00       0.32717E+01       0.31139E+00       0.25899E+01
      0      1       0.26429E+01      -0.32027E-03       0.71396E-01      -0.27643E+01       0.10240E+01       0.68237E+01
      0      1      -0.28390E+01       0.37972E-03      -0.27179E+00      -0.41451E+01       0.17628E+01       0.17191E+02
      0      1       0.11024E+01       0.25455E-04       0.14157E+01       0.12317E+02       0.60249E+00       0.98529E+01
      0      1      -0.24963E+01       0.30271E-03      -0.10523E+01      -0.11440E+02       0.23231E+00       0.41127E+01
      0      1      -0.50574E+01       0.35750E-03       0.11228E+01       0.84255E+01      -0.11421E+01      -0.14655E+02
      0      1      -0.55908E+01       0.38096E-03      -0.12823E+01      -0.11054E+02       0.13125E+01       0.58530E+01
      0      1       0.47295E+01      -0.42407E-03      -0.18305E+01      -0.21678E+02      -0.26242E+00      -0.99935E+00
      0      1      -0.30188E+01       0.28272E-03       0.84984E+00       0.35429E+01       0.40687E+00       0.27852E+00
      0      1       0.75114E+00      -0.19706E-03      -0.12789E+01      -0.60548E+01      -0.37744E+00      -0.88347E+01
      0      1       0.33463E+01      -0.40754E-03      -0.16683E+01      -0.12780E+02      -0.12742E+01      -0.21506E+01
      0      1      -0.39119E+01       0.25262E-03      -0.47795E-01      -0.71675E+01       0.18690E+01       0.16835E+02
      0      1       0.19237E+01       0.11425E-03      -0.60851E+00      -0.63265E+01       0.16288E+01       0.11110E+02
      0      1       0.24580E+01      -0.29373E-03      -0.96475E+00      -0.40788E+01      -0.19907E+00      -0.50826E+01
      0      1      -0.40782E+01       0.36132E-03       0.20705E+00      -0.65085E+01      -0.55143E+00      -0.37903E+01
      0      1      -0.57290E+01       0.25516E-03       0.11438E+00       0.26245E+01       0.10185E+00      -0.19895E+01
      0      1      -0.21469E+01       0.29007E-03      -0.10290E+01      -0.13290E+02       0.14174E+00       0.68086E+00
      0      1       0.19104E+01      -0.16429E-03      -0.76222E+00      -0.25706E+01      -0.10950E+01      -0.11567E+02
      0      1      -0.71089E+01       0.48801E-03      -0.61523E+00      -0.60033E+01      -0.40589E+00      -0.34041E+01
      0      1       0.68604E+01      -0.39680E-03      -0.12852E+01      -0.63464E+01      -0.19279E+00      -0.36514E+01
      0      1       0.41491E+00      -0.36205E-04       0.13953E+01       0.18135E+02      -0.17032E+00      -0.52431E+00
      0      1       0.65902E+01      -0.35948E-03      -0.16693E+01      -0.13462E+02       0.22404E+00       0.56974E+01
